Algorithm,n_clusters,error,Classifier,Centroids,Accuracy,Precision,Recall,F1
Local DISSFCM,4,10.0,Min Move,4.0,1.0,1.0,1.0,1.0
Local DISSFCM,8,10.0,Min Move,9.818181818181818,0.9943181818181818,0.9954545454545454,0.9943181818181818,0.9942279942727272
Local DISSFCM,12,10.0,Min Move,13.818181818181818,0.9772727272727273,0.9833333333636364,0.9772727272727273,0.9774170275454547
