Algorithm,n_clusters,error,Classifier,Centroids,Accuracy,Precision,Recall,F1
Local DISSFCM,4,0.1,Majority Vote,41.45454545454545,0.9545454545454546,0.9666666667272726,0.9545454545454546,0.9526695529090908
Local DISSFCM,8,0.1,Majority Vote,51.09090909090909,0.9772727272727273,0.9818181818181819,0.9772727272727273,0.9758297259090909
Local DISSFCM,12,0.1,Majority Vote,61.54545454545455,0.9829545454545454,0.9863636363636363,0.9829545454545454,0.9816017316363636
