Algorithm,n_clusters,error,Classifier,Centroids,Accuracy,Precision,Recall,F1
Local DISSFCM,4,1.0,Majority Vote,28.0,0.9659090909090909,0.9530303030000001,0.9659090909090909,0.9555555555454546
Local DISSFCM,8,1.0,Majority Vote,33.09090909090909,0.9943181818181818,0.9954545454545454,0.9943181818181818,0.9942279942727272
Local DISSFCM,12,1.0,Majority Vote,36.09090909090909,0.9829545454545454,0.987878787909091,0.9829545454545454,0.9821067821818182
