Algorithm,n_clusters,error,Classifier,Centroids,Accuracy,Precision,Recall,F1
Local DISSFCM,4,1.0,Turn Vote,22.727272727272727,0.9318181818181818,0.9287878788181818,0.9318181818181818,0.9197691199090908
Local DISSFCM,8,1.0,Turn Vote,33.18181818181818,0.9829545454545454,0.987878787909091,0.9829545454545454,0.9821067821818182
Local DISSFCM,12,1.0,Turn Vote,35.72727272727273,0.9659090909090909,0.9757575758181818,0.9659090909090909,0.9642135643636363
