Algorithm,n_clusters,error,Classifier,Centroids,Accuracy,Precision,Recall,F1
Local DISSFCM,4,0.01,Turn Vote,39.72727272727273,0.9431818181818182,0.9575757576363636,0.9431818181818182,0.9411255413636365
Local DISSFCM,8,0.01,Turn Vote,56.54545454545455,0.9488636363636364,0.9621212121818182,0.9488636363636364,0.943001443090909
Local DISSFCM,12,0.01,Turn Vote,65.72727272727273,0.9261363636363636,0.9274891775454546,0.9261363636363636,0.9135051819090908
