Algorithm,n_clusters,error,Classifier,Centroids,Accuracy,Precision,Recall,F1
Local DISSFCM,4,10.0,Majority Vote,6.363636363636363,0.8181818181818182,0.8100649352727273,0.8181818181818182,0.7869900304545454
Local DISSFCM,8,10.0,Majority Vote,12.909090909090908,0.9375,0.9545454546363636,0.9375,0.9252525252727272
Local DISSFCM,12,10.0,Majority Vote,16.636363636363637,0.9545454545454546,0.9477272727272728,0.9545454545454546,0.9466089468181818
