Algorithm,n_clusters,error,Classifier,Centroids,Accuracy,Precision,Recall,F1
Local DISSFCM,4,0.1,Turn Vote,41.36363636363637,0.9488636363636364,0.962987013,0.9488636363636364,0.9455332549090909
Local DISSFCM,8,0.1,Turn Vote,51.0,0.9715909090909091,0.9772727272727273,0.9715909090909091,0.9711399713636364
Local DISSFCM,12,0.1,Turn Vote,62.0,0.9659090909090909,0.9757575758181818,0.9659090909090909,0.9642135643636363
