Algorithm,param1,param2,Classifier,Centroids,Accuracy,Precision,Recall,F1
Local DISSFCM,4,0.01,Turn Vote,27.545454545454547,0.9772727272727273,0.9818181818181819,0.9772727272727273,0.976911976911977
Local DISSFCM,8,0.01,Turn Vote,31.90909090909091,0.9829545454545454,0.9863636363636363,0.9829545454545454,0.9826839826839827
Local DISSFCM,12,0.01,Turn Vote,34.90909090909091,0.9943181818181818,0.9954545454545454,0.9943181818181818,0.9942279942279942
