Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,n_clusters,error
FingerMovements,Local DISSFCM,Turn Vote,17,0.535714286,0.535734543,0.535714286,0.535648476,4,1
FingerMovements,Local DISSFCM,Majority Vote,17,0.535714286,0.535734543,0.535714286,0.535648476,4,1
FingerMovements,Local DISSFCM,Min Move,13,0.55952381,0.565830721,0.55952381,0.54871497,4,1
FingerMovements,Local DISSFCM,Turn Vote,23,0.595238095,0.598823529,0.595238095,0.591533181,4,10
FingerMovements,Local DISSFCM,Majority Vote,23,0.595238095,0.598823529,0.595238095,0.591533181,4,10
FingerMovements,Local DISSFCM,Min Move,4,0.535714286,0.536734694,0.535714286,0.532467532,4,10
FingerMovements,Local DISSFCM,Turn Vote,32,0.547619048,0.558333333,0.547619048,0.525846702,6,0.01
FingerMovements,Local DISSFCM,Majority Vote,32,0.535714286,0.542711864,0.535714286,0.515885917,6,0.01
FingerMovements,Local DISSFCM,Min Move,32,0.571428571,0.580357143,0.571428571,0.559183673,6,0.01
FingerMovements,Local DISSFCM,Turn Vote,27,0.535714286,0.539498433,0.535714286,0.524321185,6,0.1
FingerMovements,Local DISSFCM,Majority Vote,27,0.55952381,0.563907486,0.55952381,0.5518385,6,0.1
FingerMovements,Local DISSFCM,Min Move,6,0.535714286,0.536227717,0.535714286,0.534063433,6,0.1
FingerMovements,Local DISSFCM,Turn Vote,28,0.535714286,0.536734694,0.535714286,0.532467532,6,1
FingerMovements,Local DISSFCM,Majority Vote,28,0.535714286,0.536734694,0.535714286,0.532467532,6,1
FingerMovements,Local DISSFCM,Min Move,6,0.535714286,0.536734694,0.535714286,0.532467532,6,1
FingerMovements,Local DISSFCM,Turn Vote,17,0.571428571,0.572916667,0.571428571,0.569230769,6,10
FingerMovements,Local DISSFCM,Majority Vote,17,0.583333333,0.585714286,0.583333333,0.58041958,6,10
FingerMovements,Local DISSFCM,Min Move,12,0.547619048,0.550480769,0.547619048,0.541115584,6,10
FingerMovements,Local IFCM,Turn Vote,2,0.523809524,0.523863636,0.523809524,0.523539421,2,
FingerMovements,Local IFCM,Majority Vote,2,0.535714286,0.535897436,0.535714286,0.535121328,2,
FingerMovements,Local IFCM,Min Move,2,0.535714286,0.539498433,0.535714286,0.524321185,2,
FingerMovements,Local IFCM,Turn Vote,4,0.571428571,0.577777778,0.571428571,0.5625,4,
FingerMovements,Local IFCM,Majority Vote,4,0.55952381,0.56122449,0.55952381,0.556443556,4,
FingerMovements,Local IFCM,Min Move,4,0.547619048,0.555702918,0.547619048,0.530588235,4,
FingerMovements,Local IFCM,Turn Vote,6,0.535714286,0.535897436,0.535714286,0.535121328,6,
FingerMovements,Local IFCM,Majority Vote,6,0.547619048,0.54805492,0.547619048,0.546590909,6,
FingerMovements,Local IFCM,Min Move,6,0.535714286,0.538344492,0.535714286,0.527613554,6,
FingerMovements,Local IFCM,Turn Vote,8,0.55952381,0.560379528,0.55952381,0.557957616,8,
FingerMovements,Local IFCM,Majority Vote,8,0.547619048,0.54805492,0.547619048,0.546590909,8,
FingerMovements,Local IFCM,Min Move,8,0.535714286,0.759259259,0.535714286,0.408130081,8,
FingerMovements,Local IFCM,Turn Vote,10,0.535714286,0.539498433,0.535714286,0.524321185,10,
FingerMovements,Local IFCM,Majority Vote,10,0.535714286,0.539498433,0.535714286,0.524321185,10,
FingerMovements,Local IFCM,Min Move,10,0.55952381,0.565830721,0.55952381,0.54871497,10,
FingerMovements,Local IFCM,Turn Vote,12,0.523809524,0.523809524,0.523809524,0.523809524,12,
FingerMovements,Local IFCM,Majority Vote,12,0.523809524,0.523863636,0.523809524,0.523539421,12,
FingerMovements,Local IFCM,Min Move,12,0.55952381,0.56122449,0.55952381,0.556443556,12,
FingerMovements,Local IFCM,Turn Vote,14,0.547619048,0.548611111,0.547619048,0.545299145,14,
FingerMovements,Local IFCM,Majority Vote,14,0.547619048,0.548611111,0.547619048,0.545299145,14,
FingerMovements,Local IFCM,Min Move,14,0.571428571,0.583554377,0.571428571,0.555294118,14,
FingerMovements,Local IFCM,Turn Vote,16,0.55952381,0.559557572,0.55952381,0.559461375,16,
FingerMovements,Local IFCM,Majority Vote,16,0.55952381,0.559557572,0.55952381,0.559461375,16,
FingerMovements,Local IFCM,Min Move,16,0.55952381,0.568226121,0.55952381,0.545015371,16,
FingerMovements,Local IFCM,Turn Vote,18,0.55952381,0.560379528,0.55952381,0.557957616,18,
FingerMovements,Local IFCM,Majority Vote,18,0.571428571,0.572916667,0.571428571,0.569230769,18,
FingerMovements,Local IFCM,Min Move,18,0.535714286,0.759259259,0.535714286,0.408130081,18,
FingerMovements,Local IFCM,Turn Vote,20,0.583333333,0.585714286,0.583333333,0.58041958,20,
FingerMovements,Local IFCM,Majority Vote,20,0.583333333,0.585714286,0.583333333,0.58041958,20,
FingerMovements,Local IFCM,Min Move,20,0.547619048,0.551851852,0.547619048,0.538194444,20,
FingerMovements,FCM,Turn Vote,2,0.476190476,0.472148541,0.476190476,0.456470588,2,
FingerMovements,FCM,Majority Vote,2,0.476190476,0.472148541,0.476190476,0.456470588,2,
FingerMovements,FCM,Min Move,2,0.488095238,0.486354776,0.488095238,0.47123408,2,
FingerMovements,FCM,Turn Vote,4,0.511904762,0.52615193,0.511904762,0.434946678,4,
FingerMovements,FCM,Majority Vote,4,0.511904762,0.52615193,0.511904762,0.434946678,4,
FingerMovements,FCM,Min Move,4,0.523809524,0.5328125,0.523809524,0.48874011,4,
FingerMovements,FCM,Turn Vote,6,0.619047619,0.6201373,0.619047619,0.618181818,6,
FingerMovements,FCM,Majority Vote,6,0.619047619,0.6201373,0.619047619,0.618181818,6,
FingerMovements,FCM,Min Move,6,0.523809524,0.542857143,0.523809524,0.464285714,6,
FingerMovements,FCM,Turn Vote,8,0.535714286,0.535734543,0.535714286,0.535648476,8,
FingerMovements,FCM,Majority Vote,8,0.535714286,0.535734543,0.535714286,0.535648476,8,
FingerMovements,FCM,Min Move,8,0.5,0.5,0.5,0.469951923,8,
FingerMovements,FCM,Turn Vote,10,0.583333333,0.585714286,0.583333333,0.58041958,10,
FingerMovements,FCM,Majority Vote,10,0.583333333,0.585714286,0.583333333,0.58041958,10,
FingerMovements,FCM,Min Move,10,0.523809524,0.5328125,0.523809524,0.48874011,10,
FingerMovements,FCM,Turn Vote,12,0.535714286,0.535897436,0.535714286,0.535121328,12,
FingerMovements,FCM,Majority Vote,12,0.571428571,0.572916667,0.571428571,0.569230769,12,
FingerMovements,FCM,Min Move,12,0.523809524,0.5328125,0.523809524,0.48874011,12,
FingerMovements,FCM,Turn Vote,14,0.547619048,0.54805492,0.547619048,0.546590909,14,
FingerMovements,FCM,Majority Vote,14,0.583333333,0.585714286,0.583333333,0.58041958,14,
FingerMovements,FCM,Min Move,14,0.523809524,0.5328125,0.523809524,0.48874011,14,
FingerMovements,FCM,Turn Vote,16,0.547619048,0.547619048,0.547619048,0.547619048,16,
FingerMovements,FCM,Majority Vote,16,0.547619048,0.547619048,0.547619048,0.547619048,16,
FingerMovements,FCM,Min Move,16,0.5,0.5,0.5,0.415119363,16,
FingerMovements,FCM,Turn Vote,18,0.547619048,0.54805492,0.547619048,0.546590909,18,
FingerMovements,FCM,Majority Vote,18,0.595238095,0.595238095,0.595238095,0.595238095,18,
FingerMovements,FCM,Min Move,18,0.5,0.5,0.5,0.469951923,18,
FingerMovements,FCM,Turn Vote,20,0.571428571,0.571428571,0.571428571,0.571428571,20,
FingerMovements,FCM,Majority Vote,20,0.583333333,0.583380601,0.583333333,0.583274274,20,
FingerMovements,FCM,Min Move,20,0.5,0.5,0.5,0.415119363,20,
FingerMovements,KNN,Majority Vote,0,0.583333333,0.585714286,0.583333333,0.58041958,3,
FingerMovements,KNN,Majority Vote,0,0.583333333,0.599661017,0.583333333,0.565538643,4,
FingerMovements,KNN,Majority Vote,0,0.535714286,0.536227717,0.535714286,0.534063433,5,
FingerMovements,KNN,Majority Vote,0,0.523809524,0.529166667,0.523809524,0.500891266,6,
FingerMovements,KNN,Majority Vote,0,0.547619048,0.549411765,0.547619048,0.543478261,7,
FingerMovements,KNN,Majority Vote,0,0.511904762,0.513645224,0.511904762,0.495827844,8,
FingerMovements,KNN,Majority Vote,0,0.547619048,0.549411765,0.547619048,0.543478261,9,
FingerMovements,KNN,Majority Vote,0,0.523809524,0.525925926,0.523809524,0.513888889,10,
FingerMovements,KNN,Majority Vote,0,0.523809524,0.525240385,0.523809524,0.516963772,11,
FingerMovements,KNN,Majority Vote,0,0.523809524,0.525925926,0.523809524,0.513888889,12,
FingerMovements,KNN,Majority Vote,0,0.547619048,0.549411765,0.547619048,0.543478261,13,
FingerMovements,KNN,Majority Vote,0,0.523809524,0.525240385,0.523809524,0.516963772,14,
FingerMovements,KNN,Majority Vote,0,0.571428571,0.572916667,0.571428571,0.569230769,15,
FingerMovements,Local DISSFCM,Turn Vote,23,0.511904762,0.553164557,0.511904762,0.3944083,2,0.01
FingerMovements,Local DISSFCM,Majority Vote,23,0.511904762,0.553164557,0.511904762,0.3944083,2,0.01
FingerMovements,Local DISSFCM,Min Move,23,0.535714286,0.540935673,0.535714286,0.520421607,2,0.01
FingerMovements,Local DISSFCM,Turn Vote,18,0.571428571,0.571590909,0.571428571,0.571185479,2,0.1
FingerMovements,Local DISSFCM,Majority Vote,18,0.55952381,0.55982906,0.55952381,0.55896126,2,0.1
FingerMovements,Local DISSFCM,Min Move,7,0.583333333,0.587344029,0.583333333,0.578494624,2,0.1
FingerMovements,Local DISSFCM,Turn Vote,25,0.55952381,0.579365079,0.55952381,0.53015873,2,1
FingerMovements,Local DISSFCM,Majority Vote,25,0.547619048,0.561583578,0.547619048,0.520432692,2,1
FingerMovements,Local DISSFCM,Min Move,2,0.547619048,0.555702918,0.547619048,0.530588235,2,1
FingerMovements,Local DISSFCM,Turn Vote,18,0.535714286,0.547619048,0.535714286,0.504761905,2,10
FingerMovements,Local DISSFCM,Majority Vote,18,0.535714286,0.547619048,0.535714286,0.504761905,2,10
FingerMovements,Local DISSFCM,Min Move,18,0.55952381,0.560379528,0.55952381,0.557957616,2,10
FingerMovements,Local DISSFCM,Turn Vote,15,0.55952381,0.559557572,0.55952381,0.559461375,4,0.01
FingerMovements,Local DISSFCM,Majority Vote,15,0.55952381,0.55982906,0.55952381,0.55896126,4,0.01
FingerMovements,Local DISSFCM,Min Move,8,0.535714286,0.659493671,0.535714286,0.423949358,4,0.01
FingerMovements,Local DISSFCM,Turn Vote,23,0.607142857,0.608683151,0.607142857,0.605745982,4,0.1
FingerMovements,Local DISSFCM,Majority Vote,23,0.607142857,0.608683151,0.607142857,0.605745982,4,0.1
FingerMovements,Local DISSFCM,Min Move,13,0.583333333,0.604775481,0.583333333,0.560866318,4,0.1
FingerMovements,Local DISSFCM,Turn Vote,18,0.5,0.5,0.5,0.492811961,4,1
FingerMovements,Local DISSFCM,Majority Vote,18,0.5,0.5,0.5,0.492811961,4,1
FingerMovements,Local DISSFCM,Min Move,12,0.535714286,0.560869565,0.535714286,0.482219061,4,1
FingerMovements,Local DISSFCM,Turn Vote,20,0.5,0.5,0.5,0.455555556,4,10
FingerMovements,Local DISSFCM,Majority Vote,20,0.5,0.5,0.5,0.455555556,4,10
FingerMovements,Local DISSFCM,Min Move,10,0.535714286,0.659493671,0.535714286,0.423949358,4,10
FingerMovements,Local DISSFCM,Turn Vote,28,0.583333333,0.642028986,0.583333333,0.535324798,6,0.01
FingerMovements,Local DISSFCM,Majority Vote,28,0.583333333,0.642028986,0.583333333,0.535324798,6,0.01
FingerMovements,Local DISSFCM,Min Move,30,0.583333333,0.592163009,0.583333333,0.573108756,6,0.01
FingerMovements,Local DISSFCM,Turn Vote,22,0.571428571,0.571590909,0.571428571,0.571185479,6,0.1
FingerMovements,Local DISSFCM,Majority Vote,22,0.583333333,0.583380601,0.583333333,0.583274274,6,0.1
FingerMovements,Local DISSFCM,Min Move,27,0.523809524,0.535353535,0.523809524,0.481481481,6,0.1
FingerMovements,Local DISSFCM,Turn Vote,30,0.547619048,0.550480769,0.547619048,0.541115584,6,1
FingerMovements,Local DISSFCM,Majority Vote,30,0.55952381,0.565830721,0.55952381,0.54871497,6,1
FingerMovements,Local DISSFCM,Min Move,7,0.523809524,0.756097561,0.523809524,0.384164223,6,1
FingerMovements,Local DISSFCM,Turn Vote,27,0.571428571,0.57208238,0.571428571,0.570454545,6,10
FingerMovements,Local DISSFCM,Majority Vote,27,0.571428571,0.57208238,0.571428571,0.570454545,6,10
FingerMovements,Local DISSFCM,Min Move,8,0.5,0.25,0.5,0.333333333,6,10
FingerMovements,Local IFCM,Turn Vote,2,0.476190476,0.474759615,0.476190476,0.46866015,2,
FingerMovements,Local IFCM,Majority Vote,2,0.464285714,0.460501567,0.464285714,0.451139829,2,
FingerMovements,Local IFCM,Min Move,2,0.55952381,0.55982906,0.55952381,0.55896126,2,
FingerMovements,Local IFCM,Turn Vote,4,0.55952381,0.559557572,0.55952381,0.559461375,4,
FingerMovements,Local IFCM,Majority Vote,4,0.55952381,0.559557572,0.55952381,0.559461375,4,
FingerMovements,Local IFCM,Min Move,4,0.547619048,0.570707071,0.547619048,0.507407407,4,
FingerMovements,Local IFCM,Turn Vote,6,0.5,0.5,0.5,0.4375,6,
FingerMovements,Local IFCM,Majority Vote,6,0.5,0.5,0.5,0.4375,6,
FingerMovements,Local IFCM,Min Move,6,0.523809524,0.63125,0.523809524,0.401282965,6,
FingerMovements,Local IFCM,Turn Vote,8,0.571428571,0.572916667,0.571428571,0.569230769,8,
FingerMovements,Local IFCM,Majority Vote,8,0.571428571,0.572916667,0.571428571,0.569230769,8,
FingerMovements,Local IFCM,Min Move,8,0.595238095,0.654411765,0.595238095,0.552351097,8,
FingerMovements,Local IFCM,Turn Vote,10,0.607142857,0.607692308,0.607142857,0.606641124,10,
FingerMovements,Local IFCM,Majority Vote,10,0.595238095,0.595454545,0.595238095,0.595008508,10,
FingerMovements,Local IFCM,Min Move,10,0.583333333,0.611111111,0.583333333,0.555555556,10,
FingerMovements,Local IFCM,Turn Vote,12,0.583333333,0.583760684,0.583333333,0.582801192,12,
FingerMovements,Local IFCM,Majority Vote,12,0.619047619,0.621527778,0.619047619,0.617094017,12,
FingerMovements,Local IFCM,Min Move,12,0.547619048,0.561583578,0.547619048,0.520432692,12,
FingerMovements,Local IFCM,Turn Vote,14,0.607142857,0.622807018,0.607142857,0.594202899,14,
FingerMovements,Local IFCM,Majority Vote,14,0.619047619,0.639257294,0.619047619,0.604705882,14,
FingerMovements,Local IFCM,Min Move,14,0.55952381,0.601449275,0.55952381,0.50877193,14,
FingerMovements,Local IFCM,Turn Vote,16,0.607142857,0.607692308,0.607142857,0.606641124,16,
FingerMovements,Local IFCM,Majority Vote,16,0.642857143,0.642857143,0.642857143,0.642857143,16,
FingerMovements,Local IFCM,Min Move,16,0.535714286,0.544903778,0.535714286,0.510679612,16,
FingerMovements,Local IFCM,Turn Vote,18,0.511904762,0.515873016,0.511904762,0.479365079,18,
FingerMovements,Local IFCM,Majority Vote,18,0.511904762,0.515873016,0.511904762,0.479365079,18,
FingerMovements,Local IFCM,Min Move,18,0.583333333,0.629060579,0.583333333,0.542839372,18,
FingerMovements,Local IFCM,Turn Vote,20,0.535714286,0.537433155,0.535714286,0.530322581,20,
FingerMovements,Local IFCM,Majority Vote,20,0.511904762,0.512244898,0.511904762,0.508491508,20,
FingerMovements,Local IFCM,Min Move,20,0.583333333,0.592163009,0.583333333,0.573108756,20,
FingerMovements,FCM,Turn Vote,2,0.380952381,0.380681818,0.380952381,0.380601248,2,
FingerMovements,FCM,Majority Vote,2,0.380952381,0.380681818,0.380952381,0.380601248,2,
FingerMovements,FCM,Min Move,2,0.380952381,0.380681818,0.380952381,0.380601248,2,
FingerMovements,FCM,Turn Vote,4,0.404761905,0.383333333,0.404761905,0.376114082,4,
FingerMovements,FCM,Majority Vote,4,0.404761905,0.383333333,0.404761905,0.376114082,4,
FingerMovements,FCM,Min Move,4,0.392857143,0.391316849,0.392857143,0.390698336,4,
FingerMovements,FCM,Turn Vote,6,0.416666667,0.395224519,0.416666667,0.385212845,6,
FingerMovements,FCM,Majority Vote,6,0.416666667,0.395224519,0.416666667,0.385212845,6,
FingerMovements,FCM,Min Move,6,0.369047619,0.368376068,0.369047619,0.368241805,6,
FingerMovements,FCM,Turn Vote,8,0.416666667,0.395224519,0.416666667,0.385212845,8,
FingerMovements,FCM,Majority Vote,8,0.416666667,0.395224519,0.416666667,0.385212845,8,
FingerMovements,FCM,Min Move,8,0.380952381,0.380681818,0.380952381,0.380601248,8,
FingerMovements,FCM,Turn Vote,10,0.392857143,0.371864407,0.392857143,0.366927738,10,
FingerMovements,FCM,Majority Vote,10,0.392857143,0.371864407,0.392857143,0.366927738,10,
FingerMovements,FCM,Min Move,10,0.392857143,0.392307692,0.392857143,0.392081737,10,
FingerMovements,FCM,Turn Vote,12,0.392857143,0.371864407,0.392857143,0.366927738,12,
FingerMovements,FCM,Majority Vote,12,0.404761905,0.383333333,0.404761905,0.376114082,12,
FingerMovements,FCM,Min Move,12,0.380952381,0.3798627,0.380952381,0.379545455,12,
FingerMovements,FCM,Turn Vote,14,0.488095238,0.487218503,0.488095238,0.479163663,14,
FingerMovements,FCM,Majority Vote,14,0.5,0.5,0.5,0.489583333,14,
FingerMovements,FCM,Min Move,14,0.428571429,0.4015625,0.428571429,0.386488131,14,
FingerMovements,FCM,Turn Vote,16,0.452380952,0.449519231,0.452380952,0.444508338,16,
FingerMovements,FCM,Majority Vote,16,0.464285714,0.461655508,0.464285714,0.454938717,16,
FingerMovements,FCM,Min Move,16,0.380952381,0.37037037,0.380952381,0.368055556,16,
FingerMovements,FCM,Turn Vote,18,0.464285714,0.461655508,0.464285714,0.454938717,18,
FingerMovements,FCM,Majority Vote,18,0.476190476,0.474074074,0.476190476,0.465277778,18,
FingerMovements,FCM,Min Move,18,0.404761905,0.399038462,0.404761905,0.396204715,18,
FingerMovements,FCM,Turn Vote,20,0.5,0.5,0.5,0.495423341,20,
FingerMovements,FCM,Majority Vote,20,0.511904762,0.512477718,0.511904762,0.506236559,20,
FingerMovements,FCM,Min Move,20,0.392857143,0.384966525,0.392857143,0.382263879,20,
FingerMovements,KNN,Majority Vote,0,0.404761905,0.401176471,0.404761905,0.399313501,3,
FingerMovements,KNN,Majority Vote,0,0.392857143,0.387700535,0.392857143,0.385806452,4,
FingerMovements,KNN,Majority Vote,0,0.380952381,0.3798627,0.380952381,0.379545455,5,
FingerMovements,KNN,Majority Vote,0,0.404761905,0.401176471,0.404761905,0.399313501,6,
FingerMovements,KNN,Majority Vote,0,0.392857143,0.391316849,0.392857143,0.390698336,7,
FingerMovements,KNN,Majority Vote,0,0.416666667,0.414285714,0.416666667,0.412587413,8,
FingerMovements,KNN,Majority Vote,0,0.380952381,0.3798627,0.380952381,0.379545455,9,
FingerMovements,KNN,Majority Vote,0,0.416666667,0.412655971,0.416666667,0.409892473,10,
FingerMovements,KNN,Majority Vote,0,0.392857143,0.39279637,0.392857143,0.392771084,11,
FingerMovements,KNN,Majority Vote,0,0.392857143,0.389795918,0.392857143,0.388611389,12,
FingerMovements,KNN,Majority Vote,0,0.392857143,0.39279637,0.392857143,0.392771084,13,
FingerMovements,KNN,Majority Vote,0,0.392857143,0.387700535,0.392857143,0.385806452,14,
FingerMovements,KNN,Majority Vote,0,0.380952381,0.380681818,0.380952381,0.380601248,15,
FingerMovements,Local DISSFCM,Turn Vote,11,0.535714286,0.540935673,0.535714286,0.520421607,2,0.01
FingerMovements,Local DISSFCM,Majority Vote,11,0.511904762,0.514237288,0.511904762,0.491059554,2,0.01
FingerMovements,Local DISSFCM,Min Move,3,0.55952381,0.61375948,0.55952381,0.499919549,2,0.01
FingerMovements,Local DISSFCM,Turn Vote,23,0.511904762,0.511911514,0.511904762,0.511835578,2,0.1
FingerMovements,Local DISSFCM,Majority Vote,24,0.523809524,0.524305556,0.523809524,0.521367521,2,0.1
FingerMovements,Local DISSFCM,Min Move,14,0.595238095,0.63125,0.595238095,0.565429093,2,0.1
FingerMovements,Local DISSFCM,Turn Vote,19,0.55952381,0.562388592,0.55952381,0.554408602,2,1
FingerMovements,Local DISSFCM,Majority Vote,19,0.547619048,0.549411765,0.547619048,0.543478261,2,1
FingerMovements,Local DISSFCM,Min Move,13,0.642857143,0.667108753,0.642857143,0.629411765,2,1
FingerMovements,Local DISSFCM,Turn Vote,25,0.5,0.5,0.5,0.475935829,2,10
FingerMovements,Local DISSFCM,Majority Vote,25,0.476190476,0.472148541,0.476190476,0.456470588,2,10
FingerMovements,Local DISSFCM,Min Move,15,0.583333333,0.629060579,0.583333333,0.542839372,2,10
FingerMovements,Local DISSFCM,Turn Vote,16,0.511904762,0.511911514,0.511904762,0.511835578,4,0.01
FingerMovements,Local DISSFCM,Majority Vote,12,0.5,0.5,0.5,0.492811961,4,0.01
FingerMovements,Local DISSFCM,Min Move,16,0.595238095,0.63125,0.595238095,0.565429093,4,0.01
FingerMovements,Local DISSFCM,Turn Vote,22,0.511904762,0.512075906,0.511904762,0.51016925,4,0.1
FingerMovements,Local DISSFCM,Majority Vote,19,0.5,0.5,0.5,0.499716393,4,0.1
FingerMovements,Local DISSFCM,Min Move,4,0.619047619,0.621527778,0.619047619,0.617094017,4,0.1
FingerMovements,Local DISSFCM,Turn Vote,14,0.523809524,0.756097561,0.523809524,0.384164223,4,1
FingerMovements,Local DISSFCM,Majority Vote,14,0.523809524,0.756097561,0.523809524,0.384164223,4,1
FingerMovements,Local DISSFCM,Min Move,14,0.571428571,0.707236842,0.571428571,0.487457627,4,1
FingerMovements,Local DISSFCM,Turn Vote,25,0.523809524,0.52402746,0.523809524,0.522727273,4,10
FingerMovements,Local DISSFCM,Majority Vote,25,0.535714286,0.535897436,0.535714286,0.535121328,4,10
FingerMovements,Local DISSFCM,Min Move,11,0.642857143,0.655555556,0.642857143,0.635416667,4,10
FingerMovements,Local DISSFCM,Turn Vote,18,0.511904762,0.512781497,0.511904762,0.503388609,6,0.01
FingerMovements,Local DISSFCM,Majority Vote,18,0.535714286,0.539498433,0.535714286,0.524321185,6,0.01
FingerMovements,Local DISSFCM,Min Move,7,0.547619048,0.638157895,0.547619048,0.458983051,6,0.01
FingerMovements,Local DISSFCM,Turn Vote,22,0.511904762,0.511911514,0.511904762,0.511835578,6,0.1
FingerMovements,Local DISSFCM,Majority Vote,22,0.511904762,0.511911514,0.511904762,0.511835578,6,0.1
FingerMovements,Local DISSFCM,Min Move,8,0.55952381,0.630759651,0.55952381,0.490073831,6,0.1
FingerMovements,Local DISSFCM,Turn Vote,28,0.511904762,0.520289855,0.511904762,0.455666193,6,1
FingerMovements,Local DISSFCM,Majority Vote,29,0.523809524,0.535353535,0.523809524,0.481481481,6,1
FingerMovements,Local DISSFCM,Min Move,16,0.595238095,0.63125,0.595238095,0.565429093,6,1
FingerMovements,Local DISSFCM,Turn Vote,32,0.488095238,0.487522282,0.488095238,0.482150538,6,10
FingerMovements,Local DISSFCM,Majority Vote,32,0.5,0.5,0.5,0.495423341,6,10
FingerMovements,Local DISSFCM,Min Move,25,0.523809524,0.58974359,0.523809524,0.416666667,6,10
FingerMovements,Local IFCM,Turn Vote,2,0.619047619,0.6201373,0.619047619,0.618181818,2,
FingerMovements,Local IFCM,Majority Vote,2,0.607142857,0.607692308,0.607142857,0.606641124,2,
FingerMovements,Local IFCM,Min Move,2,0.607142857,0.607692308,0.607142857,0.606641124,2,
FingerMovements,Local IFCM,Turn Vote,4,0.55952381,0.559557572,0.55952381,0.559461375,4,
FingerMovements,Local IFCM,Majority Vote,4,0.547619048,0.547727273,0.547619048,0.54736245,4,
FingerMovements,Local IFCM,Min Move,4,0.607142857,0.634711333,0.607142857,0.585959671,4,
FingerMovements,Local IFCM,Turn Vote,6,0.571428571,0.571590909,0.571428571,0.571185479,6,
FingerMovements,Local IFCM,Majority Vote,6,0.571428571,0.571590909,0.571428571,0.571185479,6,
FingerMovements,Local IFCM,Min Move,6,0.630952381,0.650097466,0.630952381,0.618796662,6,
FingerMovements,Local IFCM,Turn Vote,8,0.5,0.5,0.5,0.498863636,8,
FingerMovements,Local IFCM,Majority Vote,8,0.511904762,0.514237288,0.511904762,0.491059554,8,
FingerMovements,Local IFCM,Min Move,8,0.607142857,0.622807018,0.607142857,0.594202899,8,
FingerMovements,Local IFCM,Turn Vote,10,0.523809524,0.523809524,0.523809524,0.523809524,10,
FingerMovements,Local IFCM,Majority Vote,10,0.535714286,0.535734543,0.535714286,0.535648476,10,
FingerMovements,Local IFCM,Min Move,10,0.619047619,0.6201373,0.619047619,0.618181818,10,
FingerMovements,Local IFCM,Turn Vote,12,0.547619048,0.550480769,0.547619048,0.541115584,12,
FingerMovements,Local IFCM,Majority Vote,12,0.535714286,0.536734694,0.535714286,0.532467532,12,
FingerMovements,Local IFCM,Min Move,12,0.630952381,0.644827586,0.630952381,0.621896326,12,
FingerMovements,Local IFCM,Turn Vote,14,0.55952381,0.592186128,0.55952381,0.516715907,14,
FingerMovements,Local IFCM,Majority Vote,14,0.55952381,0.592186128,0.55952381,0.516715907,14,
FingerMovements,Local IFCM,Min Move,14,0.607142857,0.628135593,0.607142857,0.590365007,14,
FingerMovements,Local IFCM,Turn Vote,16,0.476190476,0.475294118,0.476190476,0.471395881,16,
FingerMovements,Local IFCM,Majority Vote,16,0.476190476,0.472148541,0.476190476,0.456470588,16,
FingerMovements,Local IFCM,Min Move,16,0.607142857,0.628135593,0.607142857,0.590365007,16,
FingerMovements,Local IFCM,Turn Vote,18,0.535714286,0.547619048,0.535714286,0.504761905,18,
FingerMovements,Local IFCM,Majority Vote,18,0.535714286,0.551012146,0.535714286,0.498084878,18,
FingerMovements,Local IFCM,Min Move,18,0.607142857,0.634711333,0.607142857,0.585959671,18,
FingerMovements,Local IFCM,Turn Vote,20,0.523809524,0.556756757,0.523809524,0.442970822,20,
FingerMovements,Local IFCM,Majority Vote,20,0.523809524,0.556756757,0.523809524,0.442970822,20,
FingerMovements,Local IFCM,Min Move,20,0.571428571,0.606060606,0.571428571,0.533333333,20,
FingerMovements,FCM,Turn Vote,2,0.416666667,0.410529519,0.416666667,0.406488825,2,
FingerMovements,FCM,Majority Vote,2,0.416666667,0.410529519,0.416666667,0.406488825,2,
FingerMovements,FCM,Min Move,2,0.44047619,0.437611408,0.44047619,0.433978495,2,
FingerMovements,FCM,Turn Vote,4,0.488095238,0.488088486,0.488095238,0.488022679,4,
FingerMovements,FCM,Majority Vote,4,0.5,0.5,0.5,0.5,4,
FingerMovements,FCM,Min Move,4,0.452380952,0.361842105,0.452380952,0.345084746,4,
FingerMovements,FCM,Turn Vote,6,0.452380952,0.446428571,0.452380952,0.436734694,6,
FingerMovements,FCM,Majority Vote,6,0.452380952,0.448148148,0.452380952,0.440972222,6,
FingerMovements,FCM,Min Move,6,0.44047619,0.428813559,0.44047619,0.416580464,6,
FingerMovements,FCM,Turn Vote,8,0.5,0.5,0.5,0.498863636,8,
FingerMovements,FCM,Majority Vote,8,0.511904762,0.511965812,0.511904762,0.511281396,8,
FingerMovements,FCM,Min Move,8,0.44047619,0.369240349,0.44047619,0.352255947,8,
FingerMovements,FCM,Turn Vote,10,0.511904762,0.512781497,0.511904762,0.503388609,10,
FingerMovements,FCM,Majority Vote,10,0.511904762,0.512781497,0.511904762,0.503388609,10,
FingerMovements,FCM,Min Move,10,0.452380952,0.386486486,0.452380952,0.359416446,10,
FingerMovements,FCM,Turn Vote,12,0.476190476,0.474074074,0.476190476,0.465277778,12,
FingerMovements,FCM,Majority Vote,12,0.5,0.5,0.5,0.492811961,12,
FingerMovements,FCM,Min Move,12,0.44047619,0.305194805,0.44047619,0.322929172,12,
