Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,n_clusters
RacketSports,Local IFCM,Turn Vote,8,0.6721311475409836,0.6702576112412179,0.6721311475409836,0.660591449694632,8
RacketSports,Local IFCM,Majority Vote,8,0.6065573770491803,0.6233342920141884,0.6065573770491803,0.6029380455609963,8
RacketSports,Local IFCM,Min Move,8,0.6065573770491803,0.6240758598521375,0.6065573770491803,0.5946740197930044,8
RacketSports,Local IFCM,Turn Vote,12,0.6065573770491803,0.6889831479995414,0.6065573770491803,0.5958116794082041,12
RacketSports,Local IFCM,Majority Vote,12,0.6557377049180327,0.6729076790336497,0.6557377049180327,0.6561580496006727,12
RacketSports,Local IFCM,Min Move,12,0.639344262295082,0.6231189575451871,0.639344262295082,0.6136592316720672,12
RacketSports,Local IFCM,Turn Vote,16,0.5409836065573771,0.5775061515354872,0.5409836065573771,0.5129645202281998,16
RacketSports,Local IFCM,Majority Vote,16,0.5081967213114754,0.5577496274217586,0.5081967213114754,0.47796587487453995,16
RacketSports,Local IFCM,Min Move,16,0.6065573770491803,0.5929662323104946,0.6065573770491803,0.5938779882930032,16
RacketSports,Local IFCM,Turn Vote,20,0.5573770491803278,0.5731456187935999,0.5573770491803278,0.5503849284434269,20
RacketSports,Local IFCM,Majority Vote,20,0.5901639344262295,0.6401457194899818,0.5901639344262295,0.5816744730679158,20
RacketSports,Local IFCM,Min Move,20,0.6721311475409836,0.7038317432850156,0.6721311475409836,0.6721585678751201,20
RacketSports,Local IFCM,Turn Vote,24,0.6229508196721312,0.7461173425366695,0.6229508196721312,0.6093300379829246,24
RacketSports,Local IFCM,Majority Vote,24,0.639344262295082,0.7141592469461322,0.639344262295082,0.6289704224130453,24
RacketSports,Local IFCM,Min Move,24,0.7049180327868853,0.7120968606021643,0.7049180327868853,0.69137228979376,24
RacketSports,Local IFCM,Turn Vote,28,0.7377049180327869,0.7784433235252908,0.7377049180327869,0.7247816325666117,28
RacketSports,Local IFCM,Majority Vote,28,0.6721311475409836,0.7791143282946562,0.6721311475409836,0.6704918032786885,28
RacketSports,Local IFCM,Min Move,28,0.6065573770491803,0.6660634447519693,0.6065573770491803,0.6126551044583831,28
RacketSports,Local IFCM,Turn Vote,32,0.6557377049180327,0.6615168074184469,0.6557377049180327,0.6399871894953864,32
RacketSports,Local IFCM,Majority Vote,32,0.639344262295082,0.7353509878100042,0.639344262295082,0.6366315166764868,32
RacketSports,Local IFCM,Min Move,32,0.7049180327868853,0.7345776906628653,0.7049180327868853,0.7002236428465938,32
RacketSports,Local IFCM,Turn Vote,36,0.5901639344262295,0.6002156570526869,0.5901639344262295,0.5707472352491764,36
RacketSports,Local IFCM,Majority Vote,36,0.6065573770491803,0.6379480743587733,0.6065573770491803,0.5850009741434496,36
RacketSports,Local IFCM,Min Move,36,0.7049180327868853,0.7432786885245902,0.7049180327868853,0.71188374467063,36
RacketSports,Local IFCM,Turn Vote,40,0.5081967213114754,0.5343146930722427,0.5081967213114754,0.49543755065756795,40
RacketSports,Local IFCM,Majority Vote,40,0.5573770491803278,0.5979162913589143,0.5573770491803278,0.5514886149408811,40
RacketSports,Local IFCM,Min Move,40,0.6065573770491803,0.6515151515151515,0.6065573770491803,0.5822968590341642,40
RacketSports,FCM,Turn Vote,4,0.29508196721311475,0.3105812220566319,0.29508196721311475,0.18123861566484523,4
RacketSports,FCM,Majority Vote,4,0.2786885245901639,0.3105812220566319,0.2786885245901639,0.1544626593806922,4
RacketSports,FCM,Min Move,4,0.26229508196721313,0.20602945262572936,0.26229508196721313,0.1342536669542709,4
RacketSports,FCM,Turn Vote,8,0.3770491803278688,0.25673302107728335,0.3770491803278688,0.2842405371947331,8
RacketSports,FCM,Majority Vote,8,0.3114754098360656,0.2383182781309245,0.3114754098360656,0.21847988077496275,8
RacketSports,FCM,Min Move,8,0.36065573770491804,0.35651866109156877,0.36065573770491804,0.2893812236378658,8
RacketSports,FCM,Turn Vote,12,0.4918032786885246,0.44660421545667445,0.4918032786885246,0.40176549680147416,12
RacketSports,FCM,Majority Vote,12,0.45901639344262296,0.5048435171385991,0.45901639344262296,0.374764848159097,12
RacketSports,FCM,Min Move,12,0.26229508196721313,0.06879871002418705,0.26229508196721313,0.10900574835001063,12
RacketSports,FCM,Turn Vote,16,0.5409836065573771,0.4380561438369894,0.5409836065573771,0.4599192207175101,16
RacketSports,FCM,Majority Vote,16,0.5081967213114754,0.47985948477751755,0.5081967213114754,0.43506237112648255,16
RacketSports,FCM,Min Move,16,0.39344262295081966,0.46833815493410474,0.39344262295081966,0.39822577992214486,16
RacketSports,FCM,Turn Vote,20,0.5409836065573771,0.5803330980207597,0.5409836065573771,0.49789575994025115,20
RacketSports,FCM,Majority Vote,20,0.4426229508196721,0.42797293780900336,0.4426229508196721,0.39722386653297415,20
RacketSports,FCM,Min Move,20,0.5081967213114754,0.5094410652028781,0.5081967213114754,0.5055929561299827,20
RacketSports,FCM,Turn Vote,24,0.5573770491803278,0.4442964480874317,0.5573770491803278,0.476636556261849,24
RacketSports,FCM,Majority Vote,24,0.5081967213114754,0.48846153846153845,0.5081967213114754,0.45505384590803055,24
RacketSports,FCM,Min Move,24,0.5901639344262295,0.6032679033649698,0.5901639344262295,0.5947429619560768,24
RacketSports,FCM,Turn Vote,28,0.5901639344262295,0.6964936247723132,0.5901639344262295,0.5235479132560382,28
RacketSports,FCM,Majority Vote,28,0.5573770491803278,0.7411561691113028,0.5573770491803278,0.5047777680371701,28
RacketSports,FCM,Min Move,28,0.5737704918032787,0.5656936055986962,0.5737704918032787,0.5547086792988433,28
RacketSports,FCM,Turn Vote,32,0.5901639344262295,0.6930783242258651,0.5901639344262295,0.5587164155145775,32
RacketSports,FCM,Majority Vote,32,0.5901639344262295,0.7361381787611296,0.5901639344262295,0.5366505946640951,32
RacketSports,FCM,Min Move,32,0.47540983606557374,0.38527322404371583,0.47540983606557374,0.42358071549705234,32
RacketSports,FCM,Turn Vote,36,0.5081967213114754,0.5321841851494696,0.5081967213114754,0.48892583728971756,36
RacketSports,FCM,Majority Vote,36,0.5245901639344263,0.5696090794451449,0.5245901639344263,0.4962962962962963,36
RacketSports,FCM,Min Move,36,0.5245901639344263,0.5372103948767402,0.5245901639344263,0.5290055722036155,36
RacketSports,FCM,Turn Vote,40,0.6229508196721312,0.6127924898416701,0.6229508196721312,0.5590315725561628,40
RacketSports,FCM,Majority Vote,40,0.4918032786885246,0.5350760596662236,0.4918032786885246,0.45549483910139654,40
RacketSports,FCM,Min Move,40,0.4918032786885246,0.5325136612021858,0.4918032786885246,0.44331088530493173,40
RacketSports,KNN,Majority Vote,0,0.8032786885245902,0.8173596261978301,0.8032786885245902,0.7930695308083664,3
RacketSports,KNN,Majority Vote,0,0.7213114754098361,0.7318501170960187,0.7213114754098361,0.7023653632581345,4
RacketSports,KNN,Majority Vote,0,0.7704918032786885,0.7702572951925841,0.7704918032786885,0.7678223729665222,5
RacketSports,KNN,Majority Vote,0,0.7704918032786885,0.7954098360655738,0.7704918032786885,0.7595628415300546,6
RacketSports,KNN,Majority Vote,0,0.7049180327868853,0.7074206066365724,0.7049180327868853,0.6934708875070661,7
RacketSports,KNN,Majority Vote,0,0.7213114754098361,0.725136612021858,0.7213114754098361,0.713542346103115,8
RacketSports,KNN,Majority Vote,0,0.7704918032786885,0.7837491090520313,0.7704918032786885,0.7650063051702396,9
RacketSports,KNN,Majority Vote,0,0.7213114754098361,0.730191256830601,0.7213114754098361,0.7115258511979824,10
RacketSports,KNN,Majority Vote,0,0.7704918032786885,0.7646246764452113,0.7704918032786885,0.7633807998420774,11
RacketSports,KNN,Majority Vote,0,0.7377049180327869,0.746495604656688,0.7377049180327869,0.730874397465692,12
RacketSports,KNN,Majority Vote,0,0.7377049180327869,0.746495604656688,0.7377049180327869,0.730874397465692,13
RacketSports,KNN,Majority Vote,0,0.7213114754098361,0.7261301539990065,0.7213114754098361,0.7163865174040415,14
RacketSports,KNN,Majority Vote,0,0.7213114754098361,0.7306010928961748,0.7213114754098361,0.7071332386585595,15
RacketSports,Local DISSFCM,Turn Vote,4,0.3770491803278688,0.3514344262295082,0.3770491803278688,0.3536245175589438,4,0.01
RacketSports,Local DISSFCM,Majority Vote,4,0.3770491803278688,0.3514344262295082,0.3770491803278688,0.3536245175589438,4,0.01
RacketSports,Local DISSFCM,Min Move,5,0.6065573770491803,0.7199453551912568,0.6065573770491803,0.5417649933490656,4,0.01
RacketSports,Local DISSFCM,Turn Vote,48,0.6885245901639344,0.7339261467130319,0.6885245901639344,0.683609633069849,4,0.1
RacketSports,Local DISSFCM,Majority Vote,48,0.6885245901639344,0.7674597872449765,0.6885245901639344,0.697319802237835,4,0.1
RacketSports,Local DISSFCM,Min Move,23,0.5573770491803278,0.6154992548435172,0.5573770491803278,0.5698486155776923,4,0.1
RacketSports,Local DISSFCM,Turn Vote,38,0.45901639344262296,0.47725935266918873,0.45901639344262296,0.4606078904991948,4,1
RacketSports,Local DISSFCM,Majority Vote,38,0.4098360655737705,0.6103648863035431,0.4098360655737705,0.3962362398035955,4,1
RacketSports,Local DISSFCM,Min Move,4,0.5901639344262295,0.5908144678636482,0.5901639344262295,0.5710339836900554,4,1
RacketSports,Local DISSFCM,Turn Vote,17,0.5901639344262295,0.7228727556596409,0.5901639344262295,0.5742112264358932,4,10
RacketSports,Local DISSFCM,Majority Vote,17,0.5081967213114754,0.657665117314704,0.5081967213114754,0.4960145371315071,4,10
RacketSports,Local DISSFCM,Min Move,4,0.5737704918032787,0.5738033013157745,0.5737704918032787,0.5563275692038069,4,10
RacketSports,Local DISSFCM,Turn Vote,45,0.5245901639344263,0.6192364013000464,0.5245901639344263,0.5445689971705653,8,0.01
RacketSports,Local DISSFCM,Majority Vote,48,0.5573770491803278,0.7213114754098361,0.5573770491803278,0.5640006623613182,8,0.01
RacketSports,Local DISSFCM,Min Move,29,0.5737704918032787,0.6292559899117277,0.5737704918032787,0.585602230019823,8,0.01
RacketSports,Local DISSFCM,Turn Vote,48,0.5573770491803278,0.6394493484657419,0.5573770491803278,0.5673172686715097,8,0.1
RacketSports,Local DISSFCM,Majority Vote,48,0.5245901639344263,0.6007566204287517,0.5245901639344263,0.5395849596669269,8,0.1
RacketSports,Local DISSFCM,Min Move,39,0.5409836065573771,0.6641051912568307,0.5409836065573771,0.565332437646866,8,0.1
RacketSports,Local DISSFCM,Turn Vote,38,0.5737704918032787,0.5629255989911728,0.5737704918032787,0.5556491527543364,8,1
RacketSports,Local DISSFCM,Majority Vote,37,0.5737704918032787,0.48568522963023225,0.5737704918032787,0.5162887590812972,8,1
RacketSports,Local DISSFCM,Min Move,8,0.5409836065573771,0.5589915548931943,0.5409836065573771,0.5346473273060245,8,1
RacketSports,Local DISSFCM,Turn Vote,19,0.45901639344262296,0.4584461867426943,0.45901639344262296,0.38501860150110867,8,10
RacketSports,Local DISSFCM,Majority Vote,19,0.45901639344262296,0.4584461867426943,0.45901639344262296,0.38501860150110867,8,10
RacketSports,Local DISSFCM,Min Move,14,0.5573770491803278,0.7031457687195392,0.5573770491803278,0.5617206109009388,8,10
RacketSports,Local DISSFCM,Turn Vote,48,0.5901639344262295,0.7064392508601922,0.5901639344262295,0.592958239743513,12,0.01
RacketSports,Local DISSFCM,Majority Vote,56,0.6065573770491803,0.6556147540983607,0.6065573770491803,0.610491467748565,12,0.01
RacketSports,Local DISSFCM,Min Move,19,0.5573770491803278,0.5641367763671474,0.5573770491803278,0.5262395930213014,12,0.01
RacketSports,Local DISSFCM,Turn Vote,49,0.6557377049180327,0.711488420504814,0.6557377049180327,0.6444495395315067,12,0.1
RacketSports,Local DISSFCM,Majority Vote,48,0.639344262295082,0.7233430974527639,0.639344262295082,0.6343634193832045,12,0.1
RacketSports,Local DISSFCM,Min Move,14,0.5573770491803278,0.6025985890473532,0.5573770491803278,0.564516129032258,12,0.1
RacketSports,Local DISSFCM,Turn Vote,44,0.5409836065573771,0.6990892531876138,0.5409836065573771,0.5291845241952156,12,1
RacketSports,Local DISSFCM,Majority Vote,41,0.5737704918032787,0.8043715846994536,0.5737704918032787,0.524308114472049,12,1
RacketSports,Local DISSFCM,Min Move,27,0.5737704918032787,0.6626097035933101,0.5737704918032787,0.5751828499369482,12,1
RacketSports,Local DISSFCM,Turn Vote,29,0.5409836065573771,0.6294709388971684,0.5409836065573771,0.5450385520848869,12,10
RacketSports,Local DISSFCM,Majority Vote,29,0.5081967213114754,0.5755464480874317,0.5081967213114754,0.4992146681997057,12,10
RacketSports,Local DISSFCM,Min Move,19,0.5573770491803278,0.5973564305134903,0.5573770491803278,0.5345476624165149,12,10
RacketSports,Local IFCM,Turn Vote,4,0.39344262295081966,0.35979561422184375,0.39344262295081966,0.3684597739851428,4
RacketSports,Local IFCM,Majority Vote,4,0.39344262295081966,0.4028103044496487,0.39344262295081966,0.35394408722498777,4
RacketSports,Local IFCM,Min Move,4,0.6557377049180327,0.6489281210592686,0.6557377049180327,0.6499625685606465,4
RacketSports,Local IFCM,Turn Vote,8,0.47540983606557374,0.5172790653853402,0.47540983606557374,0.4667349726775956,8
RacketSports,Local IFCM,Majority Vote,8,0.5081967213114754,0.5187202538339503,0.5081967213114754,0.4696319437072534,8
RacketSports,Local IFCM,Min Move,8,0.6065573770491803,0.6009857494910532,0.6065573770491803,0.5958955609450696,8
RacketSports,Local IFCM,Turn Vote,12,0.5573770491803278,0.6134092683273011,0.5573770491803278,0.5648559828887697,12
RacketSports,Local IFCM,Majority Vote,12,0.5901639344262295,0.7361680327868853,0.5901639344262295,0.584069693451151,12
RacketSports,Local IFCM,Min Move,12,0.5901639344262295,0.6124902419984387,0.5901639344262295,0.5944525649724889,12
RacketSports,Local IFCM,Turn Vote,16,0.6065573770491803,0.6594595291924544,0.6065573770491803,0.6154109400011039,16
RacketSports,Local IFCM,Majority Vote,16,0.5737704918032787,0.6661296400979837,0.5737704918032787,0.5953771748005778,16
RacketSports,Local IFCM,Min Move,16,0.639344262295082,0.6553925798101813,0.639344262295082,0.6417723222697785,16
RacketSports,Local IFCM,Turn Vote,20,0.5901639344262295,0.6159927140255009,0.5901639344262295,0.58637773987395,20
RacketSports,Local IFCM,Majority Vote,20,0.6557377049180327,0.6601373125963291,0.6557377049180327,0.6563417135587355,20
RacketSports,Local IFCM,Min Move,20,0.5901639344262295,0.6705737704918033,0.5901639344262295,0.571452227189932,20
RacketSports,Local IFCM,Turn Vote,24,0.47540983606557374,0.4736942141526303,0.47540983606557374,0.4587380189304636,24
RacketSports,Local IFCM,Majority Vote,24,0.5081967213114754,0.551869199410183,0.5081967213114754,0.5110206733157553,24
RacketSports,Local IFCM,Min Move,24,0.6065573770491803,0.6341349906923678,0.6065573770491803,0.6006638891581513,24
RacketSports,Local IFCM,Turn Vote,28,0.5737704918032787,0.5658151526356875,0.5737704918032787,0.5672831722012049,28
RacketSports,Local IFCM,Majority Vote,28,0.5737704918032787,0.5755953374590131,0.5737704918032787,0.5683063249795868,28
RacketSports,Local IFCM,Min Move,28,0.6721311475409836,0.7444156840187901,0.6721311475409836,0.6848103270768986,28
RacketSports,Local IFCM,Turn Vote,32,0.5737704918032787,0.5706547790240629,0.5737704918032787,0.5642249920797123,32
RacketSports,Local IFCM,Majority Vote,32,0.5245901639344263,0.5213611525086934,0.5245901639344263,0.5204683840749414,32
RacketSports,Local IFCM,Min Move,32,0.6065573770491803,0.6717243623642354,0.6065573770491803,0.605009767429582,32
RacketSports,Local IFCM,Turn Vote,36,0.6065573770491803,0.5958717727483904,0.6065573770491803,0.5943904304560041,36
RacketSports,Local IFCM,Majority Vote,36,0.639344262295082,0.634058427910887,0.639344262295082,0.6354388232759465,36
RacketSports,Local IFCM,Min Move,36,0.639344262295082,0.7270003044725414,0.639344262295082,0.6423145979703357,36
RacketSports,Local IFCM,Turn Vote,40,0.6721311475409836,0.6752154413678039,0.6721311475409836,0.6687691876978591,40
RacketSports,Local IFCM,Majority Vote,40,0.6721311475409836,0.6714525911247222,0.6721311475409836,0.6675859322611873,40
RacketSports,Local IFCM,Min Move,40,0.6065573770491803,0.644424950198293,0.6065573770491803,0.6161535146992577,40
RacketSports,FCM,Turn Vote,4,0.2786885245901639,0.16361298617807776,0.2786885245901639,0.16348895224518886,4
RacketSports,FCM,Majority Vote,4,0.2786885245901639,0.09120715350223547,0.2786885245901639,0.13743543678419043,4
RacketSports,FCM,Min Move,4,0.29508196721311475,0.36621283689913864,0.29508196721311475,0.1709289617486339,4
RacketSports,FCM,Turn Vote,8,0.32786885245901637,0.19149236856981344,0.32786885245901637,0.2380952380952381,8
RacketSports,FCM,Majority Vote,8,0.32786885245901637,0.18261301539990066,0.32786885245901637,0.2299060153491687,8
RacketSports,FCM,Min Move,8,0.26229508196721313,0.06879871002418705,0.26229508196721313,0.10900574835001063,8
RacketSports,FCM,Turn Vote,12,0.4426229508196721,0.4248347281134166,0.4426229508196721,0.4163848776059065,12
RacketSports,FCM,Majority Vote,12,0.4098360655737705,0.3200924044643602,0.4098360655737705,0.3451131713719536,12
RacketSports,FCM,Min Move,12,0.39344262295081966,0.39916731720010407,0.39344262295081966,0.34284153005464485,12
RacketSports,FCM,Turn Vote,16,0.4918032786885246,0.5663189269746648,0.4918032786885246,0.4773032307544819,16
RacketSports,FCM,Majority Vote,16,0.4918032786885246,0.5592896174863388,0.4918032786885246,0.4725913143514524,16
RacketSports,FCM,Min Move,16,0.4426229508196721,0.47117486338797815,0.4426229508196721,0.44110881647285,16
RacketSports,FCM,Turn Vote,20,0.47540983606557374,0.6017552574929624,0.47540983606557374,0.4597020933977456,20
RacketSports,FCM,Majority Vote,20,0.5573770491803278,0.6099167441704111,0.5573770491803278,0.5605069568811132,20
RacketSports,FCM,Min Move,20,0.32786885245901637,0.3278591118513973,0.32786885245901637,0.3240314426813944,20
RacketSports,FCM,Turn Vote,24,0.39344262295081966,0.4583165725306516,0.39344262295081966,0.3943587408081659,24
RacketSports,FCM,Majority Vote,24,0.4262295081967213,0.46775956284153003,0.4262295081967213,0.39425118841352347,24
RacketSports,FCM,Min Move,24,0.5409836065573771,0.6171302573373324,0.5409836065573771,0.5228129713423831,24
RacketSports,FCM,Turn Vote,28,0.32786885245901637,0.3860655737704918,0.32786885245901637,0.3228103044496487,28
RacketSports,FCM,Majority Vote,28,0.4426229508196721,0.4963700234192038,0.4426229508196721,0.4383263445986183,28
RacketSports,FCM,Min Move,28,0.4098360655737705,0.42306364903431337,0.4098360655737705,0.41464764743453275,28
RacketSports,FCM,Turn Vote,32,0.47540983606557374,0.46960023008340523,0.47540983606557374,0.45798204527712727,32
RacketSports,FCM,Majority Vote,32,0.5081967213114754,0.5537340619307832,0.5081967213114754,0.5030788248477917,32
RacketSports,FCM,Min Move,32,0.5245901639344263,0.5630469616664612,0.5245901639344263,0.5267835989147464,32
RacketSports,FCM,Turn Vote,36,0.5737704918032787,0.6307692307692309,0.5737704918032787,0.5661572024292304,36
RacketSports,FCM,Majority Vote,36,0.639344262295082,0.6649395470793228,0.639344262295082,0.6449714505024555,36
RacketSports,FCM,Min Move,36,0.5573770491803278,0.6169895678092399,0.5573770491803278,0.5491132202089924,36
RacketSports,FCM,Turn Vote,40,0.5245901639344263,0.519249313849121,0.5245901639344263,0.5190101934754463,40
RacketSports,FCM,Majority Vote,40,0.5573770491803278,0.6095569018769303,0.5573770491803278,0.5463452714152434,40
RacketSports,FCM,Min Move,40,0.3770491803278688,0.5148451730418944,0.3770491803278688,0.38798998371053267,40
RacketSports,KNN,Majority Vote,0,0.819672131147541,0.8401639344262295,0.819672131147541,0.805152224824356,3
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.8764298724954462,0.8524590163934426,0.8438124285169653,4
RacketSports,KNN,Majority Vote,0,0.7704918032786885,0.7695550351288056,0.7704918032786885,0.7688812194420478,5
RacketSports,KNN,Majority Vote,0,0.819672131147541,0.8258277716581353,0.819672131147541,0.813970708013091,6
RacketSports,KNN,Majority Vote,0,0.7704918032786885,0.7738525670100866,0.7704918032786885,0.7637085344661625,7
RacketSports,KNN,Majority Vote,0,0.8032786885245902,0.8105272252100477,0.8032786885245902,0.797532042100146,8
RacketSports,KNN,Majority Vote,0,0.7704918032786885,0.7714045517324206,0.7704918032786885,0.7676201243640475,9
RacketSports,KNN,Majority Vote,0,0.8360655737704918,0.8432864949258392,0.8360655737704918,0.8331375728097039,10
RacketSports,KNN,Majority Vote,0,0.7540983606557377,0.765343172194038,0.7540983606557377,0.7454081229377563,11
RacketSports,KNN,Majority Vote,0,0.7704918032786885,0.7806609976330324,0.7704918032786885,0.7646444170241102,12
RacketSports,KNN,Majority Vote,0,0.7540983606557377,0.770160622619639,0.7540983606557377,0.7481283493044008,13
RacketSports,KNN,Majority Vote,0,0.7868852459016393,0.7924739195230999,0.7868852459016393,0.7807893139040679,14
RacketSports,KNN,Majority Vote,0,0.7704918032786885,0.7806609976330324,0.7704918032786885,0.7646444170241102,15
RacketSports,Local DISSFCM,Turn Vote,44,0.5737704918032787,0.7303839148101442,0.5737704918032787,0.5435002156313632,4,0.01
RacketSports,Local DISSFCM,Majority Vote,44,0.6229508196721312,0.8226440417984853,0.6229508196721312,0.6177551231008108,4,0.01
RacketSports,Local DISSFCM,Min Move,26,0.5409836065573771,0.5657367462371776,0.5409836065573771,0.5449761252739833,4,0.01
RacketSports,Local DISSFCM,Turn Vote,41,0.5409836065573771,0.590277899535373,0.5409836065573771,0.5478657887494354,4,0.1
RacketSports,Local DISSFCM,Majority Vote,37,0.5573770491803278,0.6685647638177931,0.5573770491803278,0.5274890043982406,4,0.1
RacketSports,Local DISSFCM,Min Move,17,0.6229508196721312,0.6435076762945615,0.6229508196721312,0.6171915444348577,4,0.1
RacketSports,Local DISSFCM,Turn Vote,4,0.4098360655737705,0.494672131147541,0.4098360655737705,0.36017816962850707,4,1
RacketSports,Local DISSFCM,Majority Vote,4,0.4098360655737705,0.494672131147541,0.4098360655737705,0.36017816962850707,4,1
RacketSports,Local DISSFCM,Min Move,4,0.5409836065573771,0.5648451730418944,0.5409836065573771,0.5378013500482159,4,1
RacketSports,Local DISSFCM,Turn Vote,21,0.4098360655737705,0.5507757270052352,0.4098360655737705,0.38070855230475587,4,10
RacketSports,Local DISSFCM,Majority Vote,20,0.45901639344262296,0.4439171699741156,0.45901639344262296,0.4115699083775011,4,10
RacketSports,Local DISSFCM,Min Move,4,0.5409836065573771,0.5646402550091075,0.5409836065573771,0.5455059355568118,4,10
RacketSports,Local DISSFCM,Turn Vote,37,0.6065573770491803,0.46290095809598353,0.6065573770491803,0.5152045752786102,8,0.01
RacketSports,Local DISSFCM,Majority Vote,36,0.639344262295082,0.483018978788413,0.639344262295082,0.5387338681548657,8,0.01
RacketSports,Local DISSFCM,Min Move,17,0.5081967213114754,0.651443992427599,0.5081967213114754,0.499722636198046,8,0.01
RacketSports,Local DISSFCM,Turn Vote,47,0.4262295081967213,0.5955208197408093,0.4262295081967213,0.3927217765376119,8,0.1
RacketSports,Local DISSFCM,Majority Vote,47,0.4426229508196721,0.6517744550531436,0.4426229508196721,0.42004340209689645,8,0.1
RacketSports,Local DISSFCM,Min Move,31,0.5245901639344263,0.5849516603614965,0.5245901639344263,0.49902826199836814,8,0.1
RacketSports,Local DISSFCM,Turn Vote,34,0.4918032786885246,0.4231813947085733,0.4918032786885246,0.4477569448976236,8,1
RacketSports,Local DISSFCM,Majority Vote,34,0.5573770491803278,0.48579797816654796,0.5573770491803278,0.5050861706599411,8,1
RacketSports,Local DISSFCM,Min Move,19,0.5573770491803278,0.6054014291719209,0.5573770491803278,0.5451248566002664,8,1
RacketSports,Local DISSFCM,Turn Vote,27,0.45901639344262296,0.525876858558902,0.45901639344262296,0.40299554108945607,8,10
RacketSports,Local DISSFCM,Majority Vote,26,0.45901639344262296,0.7450296477153819,0.45901639344262296,0.41351328410151933,8,10
RacketSports,Local DISSFCM,Min Move,26,0.5573770491803278,0.664032006245121,0.5573770491803278,0.5560985668625632,8,10
RacketSports,Local DISSFCM,Turn Vote,52,0.6557377049180327,0.7117368507622475,0.6557377049180327,0.6313372799028536,12,0.01
RacketSports,Local DISSFCM,Majority Vote,50,0.7049180327868853,0.7011695472640506,0.7049180327868853,0.6951366728058499,12,0.01
RacketSports,Local DISSFCM,Min Move,12,0.5245901639344263,0.5237823711095272,0.5245901639344263,0.4818371064272704,12,0.01
RacketSports,Local DISSFCM,Turn Vote,50,0.5573770491803278,0.6697892271662764,0.5573770491803278,0.540412822725161,12,0.1
RacketSports,Local DISSFCM,Majority Vote,49,0.6229508196721312,0.7582877959927139,0.6229508196721312,0.6108065135149954,12,0.1
RacketSports,Local DISSFCM,Min Move,36,0.5901639344262295,0.5945520781586355,0.5901639344262295,0.5567604001524444,12,0.1
RacketSports,Local DISSFCM,Turn Vote,38,0.45901639344262296,0.5595087972137153,0.45901639344262296,0.42330148154641895,12,1
RacketSports,Local DISSFCM,Majority Vote,38,0.4918032786885246,0.676374156219865,0.4918032786885246,0.4573962227974307,12,1
RacketSports,Local DISSFCM,Min Move,27,0.6557377049180327,0.7055347140140809,0.6557377049180327,0.6508274231678487,12,1
RacketSports,Local DISSFCM,Turn Vote,26,0.5573770491803278,0.5583952754302006,0.5573770491803278,0.5496973518284993,12,10
RacketSports,Local DISSFCM,Majority Vote,26,0.6721311475409836,0.6864057832235267,0.6721311475409836,0.6757524503426142,12,10
RacketSports,Local DISSFCM,Min Move,25,0.6229508196721312,0.6548045397225725,0.6229508196721312,0.6305047162952178,12,10
RacketSports,Local IFCM,Turn Vote,4,0.4098360655737705,0.47858443924017696,0.4098360655737705,0.3946230909345664,4
RacketSports,Local IFCM,Majority Vote,4,0.4098360655737705,0.47858443924017696,0.4098360655737705,0.3946230909345664,4
RacketSports,Local IFCM,Min Move,4,0.5573770491803278,0.6002927400468384,0.5573770491803278,0.5430380277556497,4
RacketSports,Local IFCM,Turn Vote,8,0.6065573770491803,0.61132353984813,0.6065573770491803,0.5838623768557962,8
RacketSports,Local IFCM,Majority Vote,8,0.45901639344262296,0.48442622950819675,0.45901639344262296,0.37475161450571287,8
RacketSports,Local IFCM,Min Move,8,0.5737704918032787,0.6381227900996465,0.5737704918032787,0.5483998702217725,8
RacketSports,Local IFCM,Turn Vote,12,0.4426229508196721,0.5906323185011709,0.4426229508196721,0.45115380060566074,12
RacketSports,Local IFCM,Majority Vote,12,0.5245901639344263,0.6436145821391723,0.5245901639344263,0.5365192084237185,12
RacketSports,Local IFCM,Min Move,12,0.6229508196721312,0.6338603002055269,0.6229508196721312,0.6173278706330002,12
RacketSports,Local IFCM,Turn Vote,16,0.45901639344262296,0.561639344262295,0.45901639344262296,0.4588090689650066,16
RacketSports,Local IFCM,Majority Vote,16,0.4918032786885246,0.5533957845433256,0.4918032786885246,0.4859892068017514,16
RacketSports,Local IFCM,Min Move,16,0.5901639344262295,0.5828614008941877,0.5901639344262295,0.5788492446158793,16
RacketSports,Local IFCM,Turn Vote,20,0.639344262295082,0.7508196721311475,0.639344262295082,0.6494925839188134,20
RacketSports,Local IFCM,Majority Vote,20,0.5737704918032787,0.6954557282426134,0.5737704918032787,0.5700679860823511,20
RacketSports,Local IFCM,Min Move,20,0.6065573770491803,0.6494301327088212,0.6065573770491803,0.6103277373894067,20
RacketSports,Local IFCM,Turn Vote,24,0.4918032786885246,0.5081104400345126,0.4918032786885246,0.49693513898788305,24
RacketSports,Local IFCM,Majority Vote,24,0.5573770491803278,0.613230667329028,0.5573770491803278,0.5722324342574184,24
RacketSports,Local IFCM,Min Move,24,0.6229508196721312,0.7398202009518774,0.6229508196721312,0.6347384855581576,24
RacketSports,Local IFCM,Turn Vote,28,0.5573770491803278,0.6260538641686183,0.5573770491803278,0.5372265150471515,28
