Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,param1,param2
SelfRegulationSCP1,FCM,Turn Vote,2,0.8809523809523809,0.9038461538461539,0.8809523809523809,0.8792409430707301,2,
SelfRegulationSCP1,FCM,Majority Vote,2,0.8809523809523809,0.9038461538461539,0.8809523809523809,0.8792409430707301,2,
SelfRegulationSCP1,FCM,Min Move,2,0.8333333333333334,0.8533653846153847,0.8333333333333334,0.8309373202990223,2,
SelfRegulationSCP1,FCM,Turn Vote,4,0.7142857142857143,0.8181818181818182,0.7142857142857143,0.6888888888888889,4,
SelfRegulationSCP1,FCM,Majority Vote,4,0.7142857142857143,0.8181818181818182,0.7142857142857143,0.6888888888888889,4,
SelfRegulationSCP1,FCM,Min Move,4,0.7380952380952381,0.7386363636363636,0.7380952380952381,0.7379466817923992,4,
SelfRegulationSCP1,FCM,Turn Vote,6,0.8095238095238095,0.8620689655172413,0.8095238095238095,0.8023529411764707,6,
SelfRegulationSCP1,FCM,Majority Vote,6,0.8095238095238095,0.8620689655172413,0.8095238095238095,0.8023529411764707,6,
SelfRegulationSCP1,FCM,Min Move,6,0.7380952380952381,0.7386363636363636,0.7380952380952381,0.7379466817923992,6,
SelfRegulationSCP1,FCM,Turn Vote,8,0.8095238095238095,0.8620689655172413,0.8095238095238095,0.8023529411764707,8,
SelfRegulationSCP1,FCM,Majority Vote,8,0.8095238095238095,0.8620689655172413,0.8095238095238095,0.8023529411764707,8,
SelfRegulationSCP1,FCM,Min Move,8,0.7857142857142857,0.7863636363636364,0.7857142857142857,0.7855927396483267,8,
SelfRegulationSCP1,FCM,Turn Vote,10,0.8333333333333334,0.875,0.8333333333333334,0.8285714285714286,10,
SelfRegulationSCP1,FCM,Majority Vote,10,0.8333333333333334,0.875,0.8333333333333334,0.8285714285714286,10,
SelfRegulationSCP1,FCM,Min Move,10,0.7619047619047619,0.7643020594965675,0.7619047619047619,0.7613636363636365,10,
SelfRegulationSCP1,FCM,Turn Vote,12,0.8333333333333334,0.875,0.8333333333333334,0.8285714285714286,12,
SelfRegulationSCP1,FCM,Majority Vote,12,0.8333333333333334,0.875,0.8333333333333334,0.8285714285714286,12,
SelfRegulationSCP1,FCM,Min Move,12,0.7619047619047619,0.7643020594965675,0.7619047619047619,0.7613636363636365,12,
