Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,param1,param2
SelfRegulationSCP1,FCM,Turn Vote,2,0.7380952380952381,0.7386363636363636,0.7380952380952381,0.7379466817923992,2,
SelfRegulationSCP1,FCM,Majority Vote,2,0.7380952380952381,0.7386363636363636,0.7380952380952381,0.7379466817923992,2,
SelfRegulationSCP1,FCM,Min Move,14,0.7380952380952381,0.7430555555555555,0.7380952380952381,0.7367521367521368,14,
SelfRegulationSCP1,KNN,Majority Vote,0,0.7619047619047619,0.7851851851851851,0.7619047619047619,0.7569444444444444,6,
SelfRegulationSCP1,Local DISSFCM,Turn Vote,33,0.7619047619047619,0.7643020594965675,0.7619047619047619,0.7613636363636365,2,0.01
SelfRegulationSCP1,Local DISSFCM,Majority Vote,33,0.7619047619047619,0.7643020594965675,0.7619047619047619,0.7613636363636365,2,0.01
SelfRegulationSCP1,Local DISSFCM,Min Move,2,0.7619047619047619,0.7643020594965675,0.7619047619047619,0.7613636363636365,2,0.1
SelfRegulationSCP1,Local IFCM,Turn Vote,14,0.7619047619047619,0.7717647058823529,0.7619047619047619,0.7597254004576659,14,
SelfRegulationSCP1,Local IFCM,Majority Vote,14,0.7619047619047619,0.7717647058823529,0.7619047619047619,0.7597254004576659,14,
SelfRegulationSCP1,Local IFCM,Min Move,10,0.7619047619047619,0.7643020594965675,0.7619047619047619,0.7613636363636365,10,
SelfRegulationSCP1,FCM,Turn Vote,16,0.8095238095238095,0.8211764705882353,0.8095238095238095,0.8077803203661328,20,
SelfRegulationSCP1,FCM,Majority Vote,16,0.8095238095238095,0.8211764705882353,0.8095238095238095,0.8077803203661328,20,
SelfRegulationSCP1,FCM,Min Move,6,0.7380952380952381,0.7430555555555555,0.7380952380952381,0.7367521367521368,6,
SelfRegulationSCP1,KNN,Majority Vote,0,0.8095238095238095,0.8123569794050342,0.8095238095238095,0.8090909090909092,12,
SelfRegulationSCP1,Local DISSFCM,Turn Vote,24,0.7619047619047619,0.7643020594965675,0.7619047619047619,0.7613636363636365,4,10
SelfRegulationSCP1,Local DISSFCM,Majority Vote,24,0.7619047619047619,0.7643020594965675,0.7619047619047619,0.7613636363636365,4,10
SelfRegulationSCP1,Local DISSFCM,Min Move,10,0.8095238095238095,0.8620689655172413,0.8095238095238095,0.8023529411764707,2,0.01
SelfRegulationSCP1,Local IFCM,Turn Vote,8,0.7142857142857143,0.7223529411764706,0.7142857142857143,0.7116704805491991,8,
SelfRegulationSCP1,Local IFCM,Majority Vote,8,0.7142857142857143,0.7223529411764706,0.7142857142857143,0.7116704805491991,8,
SelfRegulationSCP1,Local IFCM,Min Move,2,0.7857142857142857,0.7863636363636364,0.7857142857142857,0.7855927396483267,2,
SelfRegulationSCP1,FCM,Turn Vote,2,0.7857142857142857,0.7863636363636364,0.7857142857142857,0.7855927396483267,20,
SelfRegulationSCP1,FCM,Majority Vote,2,0.7857142857142857,0.7863636363636364,0.7857142857142857,0.7855927396483267,20,
SelfRegulationSCP1,FCM,Min Move,2,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,2,
SelfRegulationSCP1,KNN,Majority Vote,0,0.7857142857142857,0.7916666666666666,0.7857142857142857,0.7846153846153845,4,
SelfRegulationSCP1,Local DISSFCM,Turn Vote,5,0.6190476190476191,0.6539589442815249,0.6190476190476191,0.5961538461538461,2,0.01
SelfRegulationSCP1,Local DISSFCM,Majority Vote,5,0.6190476190476191,0.6539589442815249,0.6190476190476191,0.5961538461538461,2,0.01
