Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,param1,param2
NATOPS,FCM,Min Move,24,0.5277777777777778,0.6180597180597182,0.5277777777777778,0.47395224389436263,24,
NATOPS,KNN,Majority Vote,0,0.5555555555555556,0.5454545454545454,0.5555555555555556,0.5399678823591868,12,
NATOPS,Local DISSFCM,Turn Vote,28,0.4722222222222222,0.5546861471861472,0.4722222222222222,0.47395313342109685,18,1
NATOPS,Local DISSFCM,Majority Vote,39,0.3333333333333333,0.442965367965368,0.3333333333333333,0.3313265166206343,12,0.1
NATOPS,Local DISSFCM,Min Move,23,0.6527777777777778,0.5963768115942029,0.6527777777777778,0.5938390573620752,12,1
NATOPS,Local IFCM,Turn Vote,42,0.4861111111111111,0.5190327646209999,0.4861111111111111,0.4922933159505663,42,
NATOPS,Local IFCM,Majority Vote,42,0.4583333333333333,0.49191086691086683,0.4583333333333333,0.4606837606837607,42,
NATOPS,Local IFCM,Min Move,6,0.6111111111111112,0.65625,0.6111111111111112,0.6222273073989322,6,
NATOPS,FCM,Turn Vote,54,0.2916666666666667,0.38552449965493446,0.2916666666666667,0.30152285985619315,54,
NATOPS,FCM,Majority Vote,54,0.3611111111111111,0.5519179894179894,0.3611111111111111,0.40867446393762186,54,
NATOPS,FCM,Min Move,24,0.5416666666666666,0.6397058823529411,0.5416666666666666,0.48668426738913556,24,
NATOPS,KNN,Majority Vote,0,0.5277777777777778,0.5146825396825397,0.5277777777777778,0.5053710586798822,8,
NATOPS,Local DISSFCM,Turn Vote,24,0.3333333333333333,0.33978174603174605,0.3333333333333333,0.325220101535891,18,1
NATOPS,Local DISSFCM,Majority Vote,38,0.3194444444444444,0.3720043572984749,0.3194444444444444,0.32694307608100714,12,0.01
NATOPS,Local DISSFCM,Min Move,7,0.5555555555555556,0.5562437562437562,0.5555555555555556,0.5507720993304517,6,0.1
NATOPS,Local IFCM,Turn Vote,18,0.4027777777777778,0.4056489262371615,0.4027777777777778,0.39052696233223616,18,
NATOPS,Local IFCM,Majority Vote,18,0.3472222222222222,0.3349893162393162,0.3472222222222222,0.33605579605579605,18,
NATOPS,Local IFCM,Min Move,42,0.5694444444444444,0.6672619047619047,0.5694444444444444,0.5163113154960981,42,
NATOPS,FCM,Turn Vote,18,0.3194444444444444,0.5112433862433863,0.3194444444444444,0.30063138615770196,42,
NATOPS,FCM,Majority Vote,18,0.3055555555555556,0.4077248677248677,0.3055555555555556,0.3015191219525585,42,
NATOPS,FCM,Min Move,30,0.5555555555555556,0.5388751033912325,0.5555555555555556,0.5015946843853821,30,
NATOPS,KNN,Majority Vote,0,0.5,0.5387218045112783,0.5,0.49861089674332465,6,
NATOPS,Local DISSFCM,Turn Vote,22,0.4027777777777778,0.332051282051282,0.4027777777777778,0.3377871148459384,12,1
NATOPS,Local DISSFCM,Majority Vote,23,0.3333333333333333,0.28726495726495727,0.3333333333333333,0.28013362644941586,6,0.01
NATOPS,Local DISSFCM,Min Move,24,0.6527777777777778,0.6643518518518519,0.6527777777777778,0.6421957671957672,18,1
NATOPS,Local IFCM,Turn Vote,24,0.4305555555555556,0.46885369532428356,0.4305555555555556,0.43054751123716645,24,
NATOPS,Local IFCM,Majority Vote,24,0.2916666666666667,0.33119172494172494,0.2916666666666667,0.2853289102202145,24,
NATOPS,Local IFCM,Min Move,18,0.5972222222222222,0.6143790849673203,0.5972222222222222,0.5903219385978007,18,
