Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,param1,param2
UWaveGestureLibrary,Local DISSFCM,Turn Vote,8,0.24242424242424243,0.20771626034783927,0.24242424242424243,0.18100193857769614,8,1
UWaveGestureLibrary,Local DISSFCM,Majority Vote,8,0.18181818181818182,0.08969696969696969,0.18181818181818182,0.09801362911410758,8,1
UWaveGestureLibrary,Local DISSFCM,Min Move,8,0.15151515151515152,0.18194768194768193,0.15151515151515152,0.12433579492403023,8,1
UWaveGestureLibrary,Local DISSFCM,Turn Vote,11,0.13636363636363635,0.019176136363636364,0.13636363636363635,0.0336239103362391,8,10
UWaveGestureLibrary,Local DISSFCM,Majority Vote,8,0.16666666666666666,0.09595959595959595,0.16666666666666666,0.10468551056786352,8,10
UWaveGestureLibrary,Local DISSFCM,Min Move,8,0.13636363636363635,0.018595041322314047,0.13636363636363635,0.03272727272727273,8,10
UWaveGestureLibrary,Local DISSFCM,Turn Vote,50,0.2878787878787879,0.3822843822843823,0.2878787878787879,0.25595566050111507,16,0.01
UWaveGestureLibrary,Local DISSFCM,Majority Vote,24,0.2878787878787879,0.19223288788506182,0.2878787878787879,0.19738528662887966,16,0.01
UWaveGestureLibrary,Local DISSFCM,Min Move,47,0.3333333333333333,0.322469449742177,0.3333333333333333,0.2716126213974134,16,0.01
UWaveGestureLibrary,Local DISSFCM,Turn Vote,28,0.3787878787878788,0.20613857877015773,0.3787878787878788,0.2589291608899452,16,0.1
UWaveGestureLibrary,Local DISSFCM,Majority Vote,42,0.3787878787878788,0.340181031090122,0.3787878787878788,0.343001443001443,16,0.1
UWaveGestureLibrary,Local DISSFCM,Min Move,28,0.3787878787878788,0.4949244769678206,0.3787878787878788,0.3535791783486118,16,0.1
UWaveGestureLibrary,Local DISSFCM,Turn Vote,35,0.3484848484848485,0.3377181957827119,0.3484848484848485,0.2653362630635358,16,1
UWaveGestureLibrary,Local DISSFCM,Majority Vote,35,0.3333333333333333,0.28235479797979796,0.3333333333333333,0.246096071093661,16,1
UWaveGestureLibrary,Local DISSFCM,Min Move,24,0.3333333333333333,0.37522847522847524,0.3333333333333333,0.31156540453295817,16,1
UWaveGestureLibrary,Local DISSFCM,Turn Vote,16,0.3181818181818182,0.18439090021240123,0.3181818181818182,0.22389738457849914,16,10
UWaveGestureLibrary,Local DISSFCM,Majority Vote,16,0.30303030303030304,0.19965918584339634,0.30303030303030304,0.22966915532132925,16,10
UWaveGestureLibrary,Local DISSFCM,Min Move,16,0.3939393939393939,0.48303817394726484,0.3939393939393939,0.3761108508716164,16,10
UWaveGestureLibrary,Local DISSFCM,Turn Vote,53,0.4090909090909091,0.3919907072399741,0.4090909090909091,0.3457032135859887,24,0.01
UWaveGestureLibrary,Local DISSFCM,Majority Vote,60,0.4090909090909091,0.5410789926918959,0.4090909090909091,0.3859349551049156,24,0.01
UWaveGestureLibrary,Local DISSFCM,Min Move,80,0.4696969696969697,0.488036038036038,0.4696969696969697,0.4278374823829369,24,0.01
UWaveGestureLibrary,Local DISSFCM,Turn Vote,72,0.42424242424242425,0.4496873496873497,0.42424242424242425,0.4003694562518092,24,0.1
UWaveGestureLibrary,Local DISSFCM,Majority Vote,71,0.4696969696969697,0.5330578512396694,0.4696969696969697,0.4710851084056826,24,0.1
UWaveGestureLibrary,Local DISSFCM,Min Move,72,0.5303030303030303,0.6017535604492126,0.5303030303030303,0.5255549924171625,24,0.1
UWaveGestureLibrary,Local DISSFCM,Turn Vote,36,0.4393939393939394,0.4068764568764569,0.4393939393939394,0.39466611819552994,24,1
UWaveGestureLibrary,Local DISSFCM,Majority Vote,36,0.3939393939393939,0.3951048951048951,0.3939393939393939,0.3428019791656155,24,1
UWaveGestureLibrary,Local DISSFCM,Min Move,38,0.45454545454545453,0.5932178932178932,0.45454545454545453,0.4669020373565829,24,1
UWaveGestureLibrary,Local DISSFCM,Turn Vote,24,0.5454545454545454,0.5611832611832612,0.5454545454545454,0.5443775995246584,24,10
UWaveGestureLibrary,Local DISSFCM,Majority Vote,24,0.5151515151515151,0.4942831678125796,0.5151515151515151,0.4875515715221598,24,10
UWaveGestureLibrary,Local DISSFCM,Min Move,24,0.5303030303030303,0.5411495911495912,0.5303030303030303,0.49861386385450557,24,10
UWaveGestureLibrary,Local IFCM,Turn Vote,8,0.18181818181818182,0.11033264980633402,0.18181818181818182,0.12534463172761046,8,
UWaveGestureLibrary,Local IFCM,Majority Vote,8,0.16666666666666666,0.12338697984630999,0.16666666666666666,0.11119894598155469,8,
UWaveGestureLibrary,Local IFCM,Min Move,8,0.24242424242424243,0.24146409146409142,0.24242424242424243,0.2235751745733597,8,
UWaveGestureLibrary,Local IFCM,Turn Vote,16,0.30303030303030304,0.1947061652944006,0.30303030303030304,0.2029845154845155,16,
UWaveGestureLibrary,Local IFCM,Majority Vote,16,0.30303030303030304,0.1947061652944006,0.30303030303030304,0.2029845154845155,16,
UWaveGestureLibrary,Local IFCM,Min Move,16,0.4090909090909091,0.4303568131319328,0.4090909090909091,0.37427945708272187,16,
UWaveGestureLibrary,Local IFCM,Turn Vote,24,0.4696969696969697,0.5008741258741259,0.4696969696969697,0.45213840700656116,24,
UWaveGestureLibrary,Local IFCM,Majority Vote,24,0.4393939393939394,0.3929292929292929,0.4393939393939394,0.40089336808704396,24,
UWaveGestureLibrary,Local IFCM,Min Move,24,0.5303030303030303,0.47129629629629627,0.5303030303030303,0.4816308562438593,24,
UWaveGestureLibrary,Local IFCM,Turn Vote,32,0.45454545454545453,0.46739758557940375,0.45454545454545453,0.4224816916204477,32,
UWaveGestureLibrary,Local IFCM,Majority Vote,32,0.4393939393939394,0.49110603201512293,0.4393939393939394,0.41375914533809266,32,
UWaveGestureLibrary,Local IFCM,Min Move,32,0.4696969696969697,0.4461871461871462,0.4696969696969697,0.4322609208972846,32,
UWaveGestureLibrary,Local IFCM,Turn Vote,40,0.5454545454545454,0.6126568717477808,0.5454545454545454,0.5368015458080193,40,
UWaveGestureLibrary,Local IFCM,Majority Vote,40,0.5151515151515151,0.6083926966279908,0.5151515151515151,0.521289672893951,40,
UWaveGestureLibrary,Local IFCM,Min Move,40,0.5151515151515151,0.5728415103415103,0.5151515151515151,0.5159671582131475,40,
UWaveGestureLibrary,Local IFCM,Turn Vote,48,0.48484848484848486,0.5027712186803096,0.48484848484848486,0.48225962633857367,48,
UWaveGestureLibrary,Local IFCM,Majority Vote,48,0.5,0.5084364952786006,0.5,0.4768960766849874,48,
UWaveGestureLibrary,Local IFCM,Min Move,48,0.5303030303030303,0.5049324412960776,0.5303030303030303,0.5097210681189009,48,
UWaveGestureLibrary,Local IFCM,Turn Vote,56,0.5303030303030303,0.5601100288600288,0.5303030303030303,0.5092861727644336,56,
UWaveGestureLibrary,Local IFCM,Majority Vote,56,0.5,0.45215794306703394,0.5,0.46286054898495094,56,
UWaveGestureLibrary,Local IFCM,Min Move,56,0.5151515151515151,0.4945887445887446,0.5151515151515151,0.4881192881192881,56,
UWaveGestureLibrary,Local IFCM,Turn Vote,64,0.48484848484848486,0.531239467603104,0.48484848484848486,0.4787746477339778,64,
UWaveGestureLibrary,Local IFCM,Majority Vote,64,0.5,0.5246753246753246,0.5,0.5007914644278281,64,
UWaveGestureLibrary,Local IFCM,Min Move,64,0.5606060606060606,0.6237373737373737,0.5606060606060606,0.5582637273504758,64,
UWaveGestureLibrary,Local IFCM,Turn Vote,72,0.5,0.527661900389173,0.5,0.5082080572792647,72,
UWaveGestureLibrary,Local IFCM,Majority Vote,72,0.5303030303030303,0.5547553456644365,0.5303030303030303,0.5281144781144781,72,
UWaveGestureLibrary,Local IFCM,Min Move,72,0.5606060606060606,0.5089302112029386,0.5606060606060606,0.5215498306407398,72,
UWaveGestureLibrary,Local IFCM,Turn Vote,80,0.45454545454545453,0.4036907536907537,0.45454545454545453,0.39205239205239206,80,
UWaveGestureLibrary,Local IFCM,Majority Vote,80,0.4696969696969697,0.40177415177415177,0.4696969696969697,0.4046692154109034,80,
UWaveGestureLibrary,Local IFCM,Min Move,80,0.5909090909090909,0.5766233766233766,0.5909090909090909,0.5703091521273339,80,
UWaveGestureLibrary,FCM,Turn Vote,8,0.16666666666666666,0.14441714441714443,0.16666666666666666,0.1063973063973064,8,
UWaveGestureLibrary,FCM,Majority Vote,8,0.22727272727272727,0.18463328941589813,0.22727272727272727,0.1753724932610563,8,
UWaveGestureLibrary,FCM,Min Move,8,0.10606060606060606,0.030613830613830613,0.10606060606060606,0.046605876393110424,8,
UWaveGestureLibrary,FCM,Turn Vote,16,0.24242424242424243,0.25551948051948054,0.24242424242424243,0.21637845358775593,16,
UWaveGestureLibrary,FCM,Majority Vote,16,0.25757575757575757,0.19818313000131182,0.25757575757575757,0.20760487076276551,16,
UWaveGestureLibrary,FCM,Min Move,16,0.13636363636363635,0.018595041322314047,0.13636363636363635,0.03272727272727273,16,
UWaveGestureLibrary,FCM,Turn Vote,24,0.2878787878787879,0.33306441033713763,0.2878787878787879,0.26847335875549044,24,
UWaveGestureLibrary,FCM,Majority Vote,24,0.36363636363636365,0.45345482800028253,0.36363636363636365,0.3527744982290437,24,
UWaveGestureLibrary,FCM,Min Move,24,0.25757575757575757,0.3132263712641287,0.25757575757575757,0.21579341313686665,24,
UWaveGestureLibrary,FCM,Turn Vote,32,0.3939393939393939,0.39790378961501954,0.3939393939393939,0.35813500295557715,32,
UWaveGestureLibrary,FCM,Majority Vote,32,0.45454545454545453,0.4690433749257279,0.45454545454545453,0.43220981976399936,32,
UWaveGestureLibrary,FCM,Min Move,32,0.3181818181818182,0.27121212121212124,0.3181818181818182,0.2680771913508486,32,
UWaveGestureLibrary,FCM,Turn Vote,40,0.3484848484848485,0.27070707070707073,0.3484848484848485,0.27752682100508186,40,
UWaveGestureLibrary,FCM,Majority Vote,40,0.3484848484848485,0.28066378066378067,0.3484848484848485,0.28794705267234555,40,
UWaveGestureLibrary,FCM,Min Move,40,0.3181818181818182,0.20148760330578513,0.3181818181818182,0.23863506061648476,40,
UWaveGestureLibrary,FCM,Turn Vote,48,0.3333333333333333,0.2803817394726486,0.3333333333333333,0.2935185185185185,48,
UWaveGestureLibrary,FCM,Majority Vote,48,0.25757575757575757,0.19723054970381174,0.25757575757575757,0.21651096180507945,48,
UWaveGestureLibrary,FCM,Min Move,48,0.30303030303030304,0.2515151515151515,0.30303030303030304,0.2699078699078699,48,
UWaveGestureLibrary,FCM,Turn Vote,56,0.36363636363636365,0.36565101565101565,0.36363636363636365,0.34068202329071895,56,
UWaveGestureLibrary,FCM,Majority Vote,56,0.3484848484848485,0.3158785658785659,0.3484848484848485,0.30609429063277005,56,
UWaveGestureLibrary,FCM,Min Move,56,0.2727272727272727,0.3113512749876386,0.2727272727272727,0.27015610651974287,56,
UWaveGestureLibrary,FCM,Turn Vote,64,0.4393939393939394,0.4012987012987013,0.4393939393939394,0.39090253181162277,64,
UWaveGestureLibrary,FCM,Majority Vote,64,0.45454545454545453,0.411939911939912,0.45454545454545453,0.4067672523554876,64,
UWaveGestureLibrary,FCM,Min Move,64,0.2727272727272727,0.25743145743145746,0.2727272727272727,0.2596014255105164,64,
UWaveGestureLibrary,FCM,Turn Vote,72,0.3939393939393939,0.3627071581617036,0.3939393939393939,0.3628430377515658,72,
UWaveGestureLibrary,FCM,Majority Vote,72,0.42424242424242425,0.45792748917748916,0.42424242424242425,0.40060606060606063,72,
UWaveGestureLibrary,FCM,Min Move,72,0.3787878787878788,0.3768595041322314,0.3787878787878788,0.3647196603718343,72,
UWaveGestureLibrary,FCM,Turn Vote,80,0.3939393939393939,0.3542977855477855,0.3939393939393939,0.35016054652418294,80,
UWaveGestureLibrary,FCM,Majority Vote,80,0.3939393939393939,0.3590301855007737,0.3939393939393939,0.3401239164875528,80,
UWaveGestureLibrary,FCM,Min Move,80,0.3181818181818182,0.22628066378066378,0.3181818181818182,0.2561443310106412,80,
UWaveGestureLibrary,KNN,Majority Vote,0,0.3939393939393939,0.39927357995539814,0.3939393939393939,0.3632073546857056,3,
UWaveGestureLibrary,KNN,Majority Vote,0,0.48484848484848486,0.49017556517556515,0.48484848484848486,0.4591213618850536,4,
UWaveGestureLibrary,KNN,Majority Vote,0,0.4393939393939394,0.4408369408369408,0.4393939393939394,0.4229437229437229,5,
UWaveGestureLibrary,KNN,Majority Vote,0,0.5151515151515151,0.5485908872272508,0.5151515151515151,0.49583171647818336,6,
UWaveGestureLibrary,KNN,Majority Vote,0,0.5151515151515151,0.501777515413879,0.5151515151515151,0.49610716940438304,7,
UWaveGestureLibrary,KNN,Majority Vote,0,0.5151515151515151,0.5171085858585858,0.5151515151515151,0.4904562104562104,8,
UWaveGestureLibrary,KNN,Majority Vote,0,0.4696969696969697,0.452020202020202,0.4696969696969697,0.45321267725359793,9,
UWaveGestureLibrary,KNN,Majority Vote,0,0.48484848484848486,0.4776390276390276,0.48484848484848486,0.4694850010358032,10,
UWaveGestureLibrary,KNN,Majority Vote,0,0.48484848484848486,0.4596681096681097,0.48484848484848486,0.45878761761114706,11,
UWaveGestureLibrary,KNN,Majority Vote,0,0.5454545454545454,0.5287157287157287,0.5454545454545454,0.5160665982858497,12,
UWaveGestureLibrary,KNN,Majority Vote,0,0.5303030303030303,0.5217933581569946,0.5303030303030303,0.5126825327782266,13,
UWaveGestureLibrary,KNN,Majority Vote,0,0.48484848484848486,0.4756247540338449,0.48484848484848486,0.46807082796387606,14,
UWaveGestureLibrary,KNN,Majority Vote,0,0.5151515151515151,0.5008893883893883,0.5151515151515151,0.49148243319366314,15,
UWaveGestureLibrary,Local DISSFCM,Turn Vote,28,0.36363636363636365,0.28045388954479866,0.36363636363636365,0.2842822161003979,8,0.01
UWaveGestureLibrary,Local DISSFCM,Majority Vote,38,0.36363636363636365,0.2978334065290587,0.36363636363636365,0.3070879573725874,8,0.01
UWaveGestureLibrary,Local DISSFCM,Min Move,23,0.13636363636363635,0.018595041322314047,0.13636363636363635,0.03272727272727273,8,0.01
UWaveGestureLibrary,Local DISSFCM,Turn Vote,24,0.3181818181818182,0.2552232854864434,0.3181818181818182,0.25388379736205824,8,0.1
UWaveGestureLibrary,Local DISSFCM,Majority Vote,24,0.3333333333333333,0.23801884390119687,0.3333333333333333,0.2658455769819406,8,0.1
UWaveGestureLibrary,Local DISSFCM,Min Move,8,0.16666666666666666,0.07966513772965386,0.16666666666666666,0.10466827858132206,8,0.1
UWaveGestureLibrary,Local DISSFCM,Turn Vote,11,0.13636363636363635,0.01888111888111888,0.13636363636363635,0.033169533169533166,8,1
