Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,param1,param2
SelfRegulationSCP2,Local IFCM,Turn Vote,4,0.49122807017543857,0.4929824561403509,0.49122807017543857,0.4845774567136796,4,
SelfRegulationSCP2,Local IFCM,Majority Vote,4,0.49122807017543857,0.4929824561403509,0.49122807017543857,0.4845774567136796,4,
SelfRegulationSCP2,Local IFCM,Min Move,8,0.5614035087719298,0.5733500417710944,0.5614035087719298,0.5352572390688479,8,
SelfRegulationSCP2,FCM,Turn Vote,6,0.543859649122807,0.5468585994901785,0.543859649122807,0.5278189078835196,6,
SelfRegulationSCP2,FCM,Majority Vote,6,0.543859649122807,0.5468585994901785,0.543859649122807,0.5278189078835196,6,
SelfRegulationSCP2,FCM,Min Move,6,0.5614035087719298,0.5798061587535273,0.5614035087719298,0.5262337266487301,6,
SelfRegulationSCP2,KNN,Majority Vote,0,0.5614035087719298,0.5655586334256695,0.5614035087719298,0.5488682009883394,3,
SelfRegulationSCP2,Local DISSFCM,Turn Vote,34,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,6,1
SelfRegulationSCP2,Local DISSFCM,Majority Vote,34,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,6,1
SelfRegulationSCP2,Local DISSFCM,Min Move,39,0.5263157894736842,0.5304563857195436,0.5263157894736842,0.4883324247806285,2,0.1
SelfRegulationSCP2,Local IFCM,Turn Vote,8,0.5263157894736842,0.5912930474333983,0.5263157894736842,0.40665207519381424,8,
SelfRegulationSCP2,Local IFCM,Majority Vote,8,0.5263157894736842,0.5912930474333983,0.5263157894736842,0.40665207519381424,8,
SelfRegulationSCP2,Local IFCM,Min Move,4,0.5614035087719298,0.5619643738502266,0.5614035087719298,0.5573083034383344,4,
SelfRegulationSCP2,FCM,Turn Vote,2,0.5263157894736842,0.5258284600389863,0.5263157894736842,0.5179872758820127,20,
SelfRegulationSCP2,FCM,Majority Vote,2,0.5263157894736842,0.5258284600389863,0.5263157894736842,0.5179872758820127,20,
SelfRegulationSCP2,FCM,Min Move,2,0.47368421052631576,0.4744736842105263,0.47368421052631576,0.47173489278752434,2,
SelfRegulationSCP2,KNN,Majority Vote,0,0.5263157894736842,0.5286416799574695,0.5263157894736842,0.5233854819541894,14,
SelfRegulationSCP2,Local DISSFCM,Turn Vote,21,0.5087719298245614,0.5195681511470985,0.5087719298245614,0.4697855750487329,4,1
SelfRegulationSCP2,Local DISSFCM,Majority Vote,21,0.5087719298245614,0.5195681511470985,0.5087719298245614,0.4697855750487329,4,1
SelfRegulationSCP2,Local DISSFCM,Min Move,5,0.43859649122807015,0.4257309941520468,0.43859649122807015,0.40542264752791074,4,0.01
SelfRegulationSCP2,Local IFCM,Turn Vote,4,0.5614035087719298,0.5612085769980506,0.5614035087719298,0.5611331873597708,4,
SelfRegulationSCP2,Local IFCM,Majority Vote,4,0.5614035087719298,0.5612085769980506,0.5614035087719298,0.5611331873597708,4,
SelfRegulationSCP2,Local IFCM,Min Move,8,0.5263157894736842,0.5257236842105263,0.5263157894736842,0.5245576049619873,8,
SelfRegulationSCP2,FCM,Turn Vote,4,0.5087719298245614,0.5072681704260651,0.5087719298245614,0.5023245614035088,4,
SelfRegulationSCP2,FCM,Majority Vote,4,0.5087719298245614,0.5072681704260651,0.5087719298245614,0.5023245614035088,4,
SelfRegulationSCP2,FCM,Min Move,8,0.43859649122807015,0.2399867593512082,0.43859649122807015,0.3102267864783912,8,
SelfRegulationSCP2,KNN,Majority Vote,0,0.49122807017543857,0.24130501692828563,0.49122807017543857,0.32363261093911244,4,
SelfRegulationSCP2,Local DISSFCM,Turn Vote,3,0.40350877192982454,0.38551506972559607,0.40350877192982454,0.3825324180015256,2,0.1
SelfRegulationSCP2,Local DISSFCM,Majority Vote,3,0.40350877192982454,0.38551506972559607,0.40350877192982454,0.3825324180015256,2,0.1
SelfRegulationSCP2,Local DISSFCM,Min Move,9,0.5087719298245614,0.5082059988681381,0.5087719298245614,0.5078622482131253,2,0.01
SelfRegulationSCP2,Local IFCM,Turn Vote,2,0.47368421052631576,0.47290061381742204,0.47368421052631576,0.4727095516569202,2,
SelfRegulationSCP2,Local IFCM,Majority Vote,2,0.47368421052631576,0.47290061381742204,0.47368421052631576,0.4727095516569202,2,
SelfRegulationSCP2,Local IFCM,Min Move,10,0.5087719298245614,0.5065227170490327,0.5087719298245614,0.491497285413021,10,
SelfRegulationSCP2,FCM,Turn Vote,6,0.5789473684210527,0.5924261874197689,0.5789473684210527,0.5576213260423788,6,
SelfRegulationSCP2,FCM,Majority Vote,6,0.5789473684210527,0.5924261874197689,0.5789473684210527,0.5576213260423788,6,
SelfRegulationSCP2,FCM,Min Move,18,0.5614035087719298,0.5687822497420021,0.5614035087719298,0.542757860835664,18,
SelfRegulationSCP2,KNN,Majority Vote,0,0.5087719298245614,0.7543859649122807,0.5087719298245614,0.3614035087719298,4,
SelfRegulationSCP2,Local DISSFCM,Turn Vote,21,0.47368421052631576,0.47182349813928764,0.47368421052631576,0.47041922423925825,2,0.1
SelfRegulationSCP2,Local DISSFCM,Majority Vote,21,0.47368421052631576,0.47182349813928764,0.47368421052631576,0.47041922423925825,2,0.1
SelfRegulationSCP2,Local DISSFCM,Min Move,4,0.5614035087719298,0.5891061646210387,0.5614035087719298,0.5155195681511471,4,1
SelfRegulationSCP2,Local IFCM,Turn Vote,12,0.49122807017543857,0.4727095516569201,0.49122807017543857,0.4233680023153708,12,
SelfRegulationSCP2,Local IFCM,Majority Vote,12,0.49122807017543857,0.4727095516569201,0.49122807017543857,0.4233680023153708,12,
SelfRegulationSCP2,Local IFCM,Min Move,8,0.5087719298245614,0.5094217024041585,0.5087719298245614,0.5084694494857834,8,
SelfRegulationSCP2,FCM,Turn Vote,2,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.6140350877192983,20,
SelfRegulationSCP2,FCM,Majority Vote,2,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.6140350877192983,20,
SelfRegulationSCP2,FCM,Min Move,14,0.6140350877192983,0.6150747238466536,0.6140350877192983,0.6137974245959726,14,
SelfRegulationSCP2,KNN,Majority Vote,0,0.5789473684210527,0.5788167689695702,0.5789473684210527,0.5781676413255361,15,
SelfRegulationSCP2,Local DISSFCM,Turn Vote,7,0.47368421052631576,0.445464725643897,0.47368421052631576,0.4113573407202215,2,0.1
SelfRegulationSCP2,Local DISSFCM,Majority Vote,7,0.47368421052631576,0.445464725643897,0.47368421052631576,0.4113573407202215,2,0.1
SelfRegulationSCP2,Local DISSFCM,Min Move,6,0.49122807017543857,0.493361782835467,0.49122807017543857,0.4797267895012256,2,0.1
SelfRegulationSCP2,Local IFCM,Turn Vote,14,0.5614035087719298,0.5619643738502266,0.5614035087719298,0.5573083034383344,14,
SelfRegulationSCP2,Local IFCM,Majority Vote,14,0.5614035087719298,0.5619643738502266,0.5614035087719298,0.5573083034383344,14,
SelfRegulationSCP2,Local IFCM,Min Move,2,0.3333333333333333,0.3282828282828283,0.3333333333333333,0.3291976840363937,2,
SelfRegulationSCP2,FCM,Turn Vote,4,0.543859649122807,0.5698687277634645,0.543859649122807,0.5076580339738235,10,
SelfRegulationSCP2,FCM,Majority Vote,4,0.543859649122807,0.5698687277634645,0.543859649122807,0.5076580339738235,10,
SelfRegulationSCP2,FCM,Min Move,2,0.5614035087719298,0.5647262094630515,0.5614035087719298,0.5586902610686941,2,
SelfRegulationSCP2,KNN,Majority Vote,0,0.49122807017543857,0.41812865497076024,0.49122807017543857,0.3627003770600228,6,
SelfRegulationSCP2,Local DISSFCM,Turn Vote,39,0.5087719298245614,0.5065227170490327,0.5087719298245614,0.491497285413021,2,1
SelfRegulationSCP2,Local DISSFCM,Majority Vote,39,0.5087719298245614,0.5065227170490327,0.5087719298245614,0.491497285413021,2,1
SelfRegulationSCP2,Local DISSFCM,Min Move,6,0.5964912280701754,0.5982859963207251,0.5964912280701754,0.5927236391632675,6,1
SelfRegulationSCP2,Local IFCM,Turn Vote,4,0.5614035087719298,0.5619643738502266,0.5614035087719298,0.5573083034383344,4,
SelfRegulationSCP2,Local IFCM,Majority Vote,4,0.5614035087719298,0.5619643738502266,0.5614035087719298,0.5573083034383344,4,
SelfRegulationSCP2,Local IFCM,Min Move,6,0.5087719298245614,0.7543859649122807,0.5087719298245614,0.36140350877192984,6,
