Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,param1,param2
Libras,Local DISSFCM,Majority Vote,49,0.16666666666666666,0.19539760348583876,0.16666666666666666,0.15105006649124297,45,0.01
Libras,Local DISSFCM,Min Move,45,0.2916666666666667,0.2561177248677248,0.2916666666666667,0.25892664434331103,45,1
Libras,Local IFCM,Turn Vote,150,0.19444444444444445,0.24865219656886323,0.19444444444444445,0.19485687923187928,150,
Libras,Local IFCM,Majority Vote,150,0.125,0.1488200456950457,0.125,0.11099240265906933,150,
Libras,Local IFCM,Min Move,120,0.4305555555555556,0.4843088624338624,0.4305555555555556,0.4208499833499834,120,
Libras,FCM,Turn Vote,15,0.09722222222222222,0.06415343915343916,0.09722222222222222,0.06846240179573514,150,
Libras,FCM,Majority Vote,15,0.1527777777777778,0.17407958553791886,0.1527777777777778,0.1383816800483467,150,
Libras,FCM,Min Move,150,0.1111111111111111,0.0765141494308161,0.1111111111111111,0.08498871770930594,150,
Libras,KNN,Majority Vote,0,0.16666666666666666,0.1882716049382716,0.16666666666666666,0.1659694472194472,9,
Libras,Local DISSFCM,Turn Vote,46,0.1527777777777778,0.1254133597883598,0.1527777777777778,0.13089179339179338,45,0.1
Libras,Local DISSFCM,Majority Vote,46,0.08333333333333333,0.0720398428731762,0.08333333333333333,0.06763491138491139,45,0.1
Libras,Local DISSFCM,Min Move,46,0.3611111111111111,0.34681637806637805,0.3611111111111111,0.33891359412192745,45,0.1
Libras,Local IFCM,Turn Vote,60,0.1527777777777778,0.20860042735042736,0.1527777777777778,0.1558641975308642,60,
Libras,Local IFCM,Majority Vote,60,0.1527777777777778,0.21041666666666667,0.1527777777777778,0.15607349927525366,60,
Libras,Local IFCM,Min Move,120,0.2916666666666667,0.2806768077601411,0.2916666666666667,0.2586433425249215,120,
Libras,FCM,Turn Vote,75,0.1527777777777778,0.11890135327635329,0.1527777777777778,0.1281841796547679,135,
Libras,FCM,Majority Vote,75,0.16666666666666666,0.16602564102564102,0.16666666666666666,0.1524149643022192,135,
Libras,FCM,Min Move,120,0.19444444444444445,0.20101495726495727,0.19444444444444445,0.16234567901234567,120,
Libras,KNN,Majority Vote,0,0.2638888888888889,0.30398478835978837,0.2638888888888889,0.25561120977787644,11,
Libras,Local DISSFCM,Turn Vote,45,0.18055555555555555,0.22215862840862843,0.18055555555555555,0.1740820907487574,45,1
Libras,Local DISSFCM,Majority Vote,66,0.1527777777777778,0.14147117180205415,0.1527777777777778,0.10892449398196526,45,0.01
Libras,Local DISSFCM,Min Move,45,0.19444444444444445,0.22652116402116404,0.19444444444444445,0.19908910533910534,45,1
Libras,Local IFCM,Turn Vote,90,0.25,0.29613546176046174,0.25,0.22175586758920093,90,
Libras,Local IFCM,Majority Vote,90,0.1388888888888889,0.203125,0.1388888888888889,0.14126036001036,90,
Libras,Local IFCM,Min Move,105,0.4166666666666667,0.41104497354497355,0.4166666666666667,0.382357067406087,105,
Libras,FCM,Turn Vote,75,0.18055555555555555,0.19123931623931625,0.18055555555555555,0.1423700005689253,45,
Libras,FCM,Majority Vote,75,0.20833333333333334,0.14905753968253968,0.20833333333333334,0.16560676523911816,45,
Libras,FCM,Min Move,105,0.16666666666666666,0.13796296296296295,0.16666666666666666,0.13715616718067697,105,
Libras,KNN,Majority Vote,0,0.2222222222222222,0.33498677248677244,0.2222222222222222,0.22723572723572724,9,
Libras,Local DISSFCM,Turn Vote,45,0.16666666666666666,0.13900462962962962,0.16666666666666666,0.14891435724769062,45,1
Libras,Local DISSFCM,Majority Vote,45,0.1111111111111111,0.10403138528138528,0.1111111111111111,0.10442971380471382,45,1
Libras,Local DISSFCM,Min Move,45,0.19444444444444445,0.24861111111111112,0.19444444444444445,0.20235088985088986,45,1
Libras,Local IFCM,Turn Vote,75,0.19444444444444445,0.15727513227513226,0.19444444444444445,0.16159506510383703,75,
Libras,Local IFCM,Majority Vote,75,0.18055555555555555,0.21596921596921595,0.18055555555555555,0.1894114758698092,75,
Libras,Local IFCM,Min Move,120,0.3194444444444444,0.31125992063492064,0.3194444444444444,0.294227762977763,120,
Libras,FCM,Turn Vote,105,0.20833333333333334,0.16884793447293445,0.20833333333333334,0.16740043725337844,150,
Libras,FCM,Majority Vote,105,0.2361111111111111,0.3194795173961841,0.2361111111111111,0.23967448446615114,150,
Libras,FCM,Min Move,90,0.1527777777777778,0.13994107744107745,0.1527777777777778,0.13296772671772672,90,
Libras,KNN,Majority Vote,0,0.3194444444444444,0.35737433862433865,0.3194444444444444,0.3251763668430334,5,
Libras,Local DISSFCM,Turn Vote,47,0.1388888888888889,0.1753755503755504,0.1388888888888889,0.13096240179573515,45,0.1
Libras,Local DISSFCM,Majority Vote,46,0.1527777777777778,0.1606691919191919,0.1527777777777778,0.13016381766381768,45,0.1
Libras,Local DISSFCM,Min Move,47,0.2777777777777778,0.3741512345679012,0.2777777777777778,0.2739357864357865,45,0.1
Libras,Local IFCM,Turn Vote,135,0.1527777777777778,0.17314814814814813,0.1527777777777778,0.1511152019730451,135,
Libras,Local IFCM,Majority Vote,135,0.20833333333333334,0.17956349206349204,0.20833333333333334,0.18320414153747486,135,
Libras,Local IFCM,Min Move,105,0.4166666666666667,0.46610449735449727,0.4166666666666667,0.408573928794517,105,
Libras,FCM,Turn Vote,150,0.16666666666666666,0.18325617283950618,0.16666666666666666,0.1343858451385333,150,
Libras,FCM,Majority Vote,150,0.25,0.22095959595959594,0.25,0.2186228123728124,150,
Libras,FCM,Min Move,105,0.16666666666666666,0.1789021164021164,0.16666666666666666,0.16055395222061888,105,
Libras,KNN,Majority Vote,0,0.2916666666666667,0.3290343915343915,0.2916666666666667,0.28631954465287796,13,
Libras,Local DISSFCM,Turn Vote,67,0.19444444444444445,0.21763074888074888,0.19444444444444445,0.16836054597277508,45,0.01
Libras,Local DISSFCM,Majority Vote,48,0.2361111111111111,0.3124338624338624,0.2361111111111111,0.2214556277056277,45,0.1
Libras,Local DISSFCM,Min Move,60,0.3194444444444444,0.2986111111111111,0.3194444444444444,0.2908647815510561,45,0.01
Libras,Local IFCM,Turn Vote,120,0.20833333333333334,0.22434664101330767,0.20833333333333334,0.19173746777913447,120,
Libras,Local IFCM,Majority Vote,120,0.25,0.2576358826358826,0.25,0.23523085710585714,120,
Libras,Local IFCM,Min Move,120,0.3888888888888889,0.3975378787878788,0.3888888888888889,0.35576749639249644,120,
